item_id,order_id,product_id,quantity,unit_price,discount_percent
4226,1425,117,5,623.43,12.4
4227,1425,95,4,755.96,3.39
4228,1425,65,5,31.21,25.7
4229,1426,127,2,237.79,14.16
4230,1426,102,1,1068.11,9.37
4231,1426,92,5,228.93,5.45
4232,1427,131,2,614.18,1.26
4233,1427,139,5,207.96,12.97
4234,1428,58,5,825.6,14.34
4235,1428,7,3,279.86,16.06
4236,1428,34,5,185.34,16.4
4237,1429,2,5,851.53,12.44
4238,1429,78,4,26.59,16.81
4239,1429,109,2,803.74,16.1
4240,1429,132,3,815.53,9.61
4241,1429,135,1,24.74,16.78
4242,1430,41,4,385.07,52.75
4243,1430,17,1,171.35,19.63
4244,1430,126,5,723.84,42.52
4245,1430,55,1,287.49,13.49
4246,1431,140,4,450.5,10.04
4247,1431,134,4,171.8,3.63
4248,1431,148,4,537.82,11.04
4249,1431,111,4,339.74,1.84
4250,1432,133,2,847.14,13.84
4251,1432,147,3,181.95,1.1
4252,1432,92,5,233.47,4.45
4253,1433,62,3,770.96,15.12
4254,1433,65,3,45.44,3.71
4255,1433,88,1,640.72,6.66
4256,1433,69,5,495.98,0.52
4257,1434,121,4,164.51,24.38
4258,1434,110,4,695.78,32.24
4259,1434,51,-2,751.37,69.44
4260,1434,30,2,657.3,10.02
4261,1435,77,5,148.42,13.37
4262,1435,104,5,897.59,9.42
4263,1435,116,4,98.84,13.16
4264,1436,95,1,499.75,92.28
4265,1436,142,3,110.06,3.86
4266,1437,121,4,109.28,16.65
4267,1437,131,3,567.93,10.16
4268,1437,132,4,1074.49,13.23
4269,1437,59,4,467.74,12.68
4270,1438,6,5,171.99,7.64
4271,1438,71,2,365.74,21.25
4272,1438,36,3,551.12,9.67
4273,1438,149,1,122.33,10.05
4274,1439,31,1,68.7,59.2
4275,1439,25,5,78.41,17.61
4276,1440,27,1,469.63,13.55
4277,1441,90,1,900.25,1.22
4278,1441,77,4,205.58,0.76
4279,1441,126,1,444.49,13.64
4280,1442,108,2,272.55,5.48
4281,1442,134,4,112.71,5.24
4282,1442,5,1,60.24,5.32
4283,1443,34,4,157.09,11.93
4284,1443,148,5,583.39,86.43
4285,1443,21,3,69.1,6.34
4286,1444,33,2,900.1,57.0
4287,1444,5,-1,75.31,2.15
4288,1444,95,2,900.77,12.48
4289,1444,147,5,120.96,19.66
4290,1444,78,5,28.24,0.3
4291,1445,106,1,85.14,77.11
4292,1445,9,2,209.09,19.95
4293,1445,30,5,598.97,19.38
4294,1445,96,-3,332.64,5.29
4295,1445,51,3,516.77,1.95
4296,1446,146,3,622.43,9.01
4297,1446,54,3,637.48,11.31
4298,1446,42,5,650.76,51.31
4299,1446,73,1,894.81,8.01
4300,1447,7,3,363.83,7.57
4301,1447,93,1,726.59,12.12
4302,1447,40,1,64.39,13.54
4303,1447,19,2,715.1,10.8
4304,1448,124,5,256.86,4.29
4305,1448,132,1,659.75,11.04
4306,1448,52,5,416.1,7.1
4307,1449,117,4,951.78,18.89
4308,1450,90,1,1190.64,5.73
4309,1451,142,4,86.62,0.05
4310,1452,132,1,964.0,14.82
4311,1452,92,3,291.67,87.47
4312,1452,78,3,22.37,4.98
4313,1453,99,3,163.56,96.09
4314,1453,38,5,972.61,91.14
4315,1453,83,2,449.67,14.56
4316,1453,93,4,1021.2,9.62
4317,1453,111,5,588.14,75.01
4318,1454,104,2,979.48,1.53
4319,1455,100,4,1132.28,10.33
4320,1456,1,2,384.82,69.6
4321,1457,108,4,322.16,19.74
4322,1458,63,2,66.19,5.87
4323,1458,48,4,1041.37,50.53
4324,1458,57,3,149.83,6.28
4325,1458,141,5,734.06,73.01
4326,1459,2,1,720.93,15.24
4327,1459,70,4,30.5,50.19
4328,1459,42,3,1121.89,5.04
4329,1460,150,5,585.56,17.51
4330,1460,21,3,70.62,7.15
4331,1460,90,3,741.83,4.94
4332,1461,36,5,675.28,52.45
4333,1461,25,2,70.3,16.21
4334,1461,124,5,263.91,19.78
4335,1462,81,3,266.38,10.31
4336,1462,28,2,398.46,15.24
4337,1462,63,3,58.94,88.37
4338,1462,68,1,219.86,11.31
4339,1463,73,3,638.65,46.5
4340,1464,129,5,229.43,47.84
4341,1464,8,2,641.28,11.27
4342,1464,96,4,271.52,10.36
4343,1464,86,2,506.77,8.72
4344,1465,20,4,507.0,12.36
4345,1465,17,2,222.29,3.8
4346,1465,55,5,211.61,11.32
4347,1466,73,1,876.96,12.7
4348,1467,12,4,620.29,14.64
4349,1467,25,3,85.87,4.71
4350,1468,54,3,708.91,89.5
4351,1468,142,4,154.67,12.43
4352,1469,79,1,13.48,16.14
4353,1469,106,1,110.71,49.41
4354,1469,150,2,486.61,19.73
4355,1469,125,3,919.84,0.21
4356,1470,78,3,25.48,14.43
4357,1470,34,4,170.71,8.92
4358,1470,54,4,932.34,17.29
4359,1470,104,1,700.22,12.54
4360,1471,128,3,112.51,73.33
4361,1472,131,2,480.41,8.12
4362,1472,66,1,689.29,7.94
4363,1472,44,4,87.41,1.52
4364,1473,135,4,31.26,5.92
4365,1474,119,3,12.83,89.6
4366,1474,74,2,102.99,12.81
4367,1474,107,5,622.02,6.54
4368,1474,113,2,471.22,76.75
4369,1475,88,1,705.75,14.38
4370,1475,113,4,433.71,12.62
4371,1475,117,2,520.32,48.49
4372,1476,68,4,211.84,3.51
4373,1477,148,4,549.72,36.67
4374,1477,142,2,105.43,9.96
4375,1478,137,4,148.01,87.92
4376,1478,91,4,224.15,2.7
4377,1478,111,2,346.81,0.35
4378,1479,147,4,124.55,19.08
4379,1479,104,1,878.73,8.39
4380,1479,11,4,506.67,7.48
4381,1480,147,2,180.0,6.85
4382,1481,50,3,121.83,7.77
4383,1481,46,3,1110.04,5.45
4384,1481,16,2,733.31,5.29
4385,1481,96,1,301.59,13.55
4386,1481,1,5,313.07,0.68
4387,1482,106,2,69.66,13.93
4388,1483,81,2,307.76,6.75
4389,1483,32,2,30.99,79.66
4390,1483,97,2,560.21,0.93
4391,1483,122,1,460.13,45.54
4392,1484,43,3,639.82,17.41
4393,1484,37,5,67.04,18.65
4394,1485,139,4,293.32,13.82
4395,1485,102,5,807.62,50.27
4396,1486,15,3,276.62,3.01
4397,1486,31,2,76.56,2.96
4398,1486,27,3,284.04,52.43
4399,1486,17,-2,213.39,55.03
4400,1486,53,5,196.21,84.42
4401,1487,108,3,319.35,9.34
4402,1487,27,5,416.68,12.08
4403,1488,98,1,684.65,1.46
4404,1488,20,5,554.52,12.97
4405,1488,99,3,190.15,0.89
4406,1489,51,2,625.28,18.49
4407,1489,126,1,525.86,16.54
4408,1489,120,4,662.09,5.48
4409,1490,84,3,544.92,59.32
4410,1490,102,3,966.93,3.52
4411,1490,3,4,219.58,11.54
4412,1491,131,2,556.03,96.75
4413,1491,87,5,797.34,14.58
4414,1491,30,5,424.21,10.93
4415,1491,47,4,668.29,19.33
4416,1492,23,2,336.65,91.37
4417,1492,126,5,808.42,17.25
4418,1492,104,4,533.5,4.33
4419,1492,96,3,181.08,81.36
4420,1493,121,1,118.92,3.65
4421,1493,131,5,469.15,0.47
4422,1494,124,4,323.06,4.95
4423,1495,125,-2,808.75,0.32
4424,1495,94,1,418.78,4.7
4425,1496,116,1,118.34,8.99
4426,1496,23,5,355.01,14.39
4427,1497,129,4,358.12,2.52
4428,1497,72,2,717.46,17.44
4429,1497,147,2,160.56,47.13
4430,1497,84,5,325.68,16.58
4431,1498,129,5,357.3,53.43
4432,1498,27,3,277.79,39.4
4433,1498,107,2,1088.43,6.59
4434,1498,20,4,412.25,38.97
4435,1498,7,2,366.53,9.69
4436,1499,38,3,790.73,15.54
4437,1499,27,5,320.15,11.33
4438,1500,65,4,32.98,15.61
4439,1500,93,1,880.87,95.91
4440,1500,25,3,83.61,58.11
4441,1500,22,1,460.18,16.56
4442,1501,39,3,316.78,19.52
4443,1501,148,1,401.45,13.17
4444,1501,104,2,884.88,70.98
4445,1502,68,2,255.81,17.15
4446,1502,103,1,586.51,14.75
4447,1502,85,3,587.28,15.04
4448,1502,94,5,359.81,11.71
4449,1502,14,2,406.06,19.67
4450,1503,147,1,159.33,67.99
4451,1503,89,3,697.36,3.11
4452,1503,27,4,390.77,14.16
4453,1503,75,2,126.25,13.59
4454,1503,61,1,844.7,16.83
4455,1504,132,5,592.99,44.38
4456,1504,24,3,192.39,11.82
4457,1505,139,5,287.28,47.4
4458,1505,61,-3,575.77,1.75
4459,1505,144,4,232.46,14.18
4460,1506,17,5,218.94,1.29
4461,1506,113,2,506.07,34.82
4462,1507,22,5,459.2,30.27
4463,1507,92,4,298.68,13.79
4464,1507,67,4,72.3,94.66
4465,1507,55,3,271.62,0.83
4466,1508,78,1,32.96,10.28
4467,1508,89,2,599.2,60.5
4468,1508,118,3,832.2,6.77
4469,1508,31,5,108.42,22.3
4470,1508,143,3,639.66,10.05
4471,1509,82,2,659.52,75.23
4472,1510,98,4,875.5,8.35
4473,1510,121,3,169.61,3.48
4474,1511,136,4,160.86,8.93
4475,1511,78,1,24.3,3.39
4476,1511,1,5,394.76,37.7
4477,1511,100,4,760.55,11.16
4478,1512,126,1,689.85,36.36
4479,1512,67,1,55.37,15.99
4480,1512,4,1,274.99,23.4
4481,1513,13,4,229.5,44.0
4482,1513,59,1,422.23,12.95
4483,1513,120,1,592.08,8.17
4484,1514,56,3,513.44,3.72
4485,1515,54,5,1118.11,4.32
4486,1516,52,3,410.1,60.65
4487,1516,92,4,273.87,10.24
4488,1516,138,5,586.77,12.94
4489,1517,59,4,319.48,1.54
4490,1517,125,4,662.51,63.69
4491,1517,105,3,813.17,26.93
4492,1518,13,3,233.3,12.14
4493,1518,109,2,954.24,57.37
4494,1518,146,2,505.31,12.56
4495,1519,115,5,819.0,31.22
4496,1520,31,1,87.97,7.79
4497,1520,68,2,275.66,9.89
4498,1520,41,1,405.79,14.89
4499,1520,19,4,1052.52,4.02
4500,1520,92,4,277.85,16.0
4501,1521,13,4,243.27,6.41
4502,1521,116,1,151.75,13.11
4503,1522,73,-2,961.76,5.61
4504,1523,27,1,398.6,11.27
4505,1523,93,5,663.03,15.14
4506,1523,11,1,270.96,7.12
4507,1523,70,1,33.51,67.44
4508,1524,46,3,671.98,3.76
4509,1524,147,3,148.41,6.9
4510,1524,15,3,307.72,5.66
4511,1524,89,4,542.58,94.35
4512,1525,140,1,463.02,19.98
4513,1525,79,2,15.54,11.75
4514,1525,107,4,913.82,13.23
4515,1525,88,5,439.08,14.89
4516,1525,17,3,250.54,48.53
4517,1526,50,1,220.96,18.33
4518,1526,53,5,265.26,97.61
4519,1526,73,5,625.9,13.41
4520,1526,60,2,443.45,1.34
4521,1527,119,1,14.31,1.21
4522,1527,134,2,208.07,17.75
4523,1527,30,4,690.01,2.81
4524,1527,22,3,347.07,4.8
4525,1528,109,1,864.16,6.97
4526,1528,80,4,193.51,4.98
4527,1528,70,4,30.1,13.27
4528,1529,129,2,214.3,63.37
4529,1529,68,3,236.94,12.03
4530,1530,49,3,544.83,89.5
4531,1531,62,-4,646.63,51.97
4532,1531,88,3,743.3,5.91
4533,1531,61,2,792.13,7.82
4534,1531,148,2,408.67,10.96
4535,1531,23,2,300.73,92.28
4536,1532,80,3,171.44,44.66
4537,1532,78,1,33.72,10.99
4538,1532,79,1,23.2,3.4
4539,1533,117,3,858.44,18.76
4540,1533,85,5,472.66,4.18
4541,1533,14,-3,395.39,63.99
4542,1533,35,1,123.71,75.24
4543,1534,117,1,580.76,5.58
4544,1534,45,5,536.29,13.1
4545,1534,88,1,734.2,10.35
4546,1534,115,4,1136.81,3.49
4547,1534,84,4,381.46,85.33
4548,1535,78,3,29.47,18.94
4549,1535,94,3,364.4,95.44
4550,1536,84,1,511.04,18.37
4551,1536,9,4,200.66,15.22
4552,1536,150,2,526.69,5.84
4553,1536,146,5,476.29,9.95
4554,1536,78,3,35.51,9.93
4555,1537,83,4,501.27,1.05
4556,1538,149,3,123.07,61.62
4557,1538,106,3,88.33,6.21
4558,1538,72,3,518.17,12.35
4559,1538,87,5,655.76,13.77
4560,1539,2,2,753.45,29.58
4561,1539,100,4,769.66,12.59
4562,1539,57,5,106.53,2.2
4563,1539,130,2,301.14,81.7
4564,1540,68,4,223.89,1.92
4565,1540,98,5,759.32,9.43
4566,1540,35,1,132.05,6.58
4567,1541,144,2,181.19,5.87
4568,1541,62,5,871.76,1.33
4569,1541,140,2,727.38,12.9
4570,1542,87,3,674.36,11.43
4571,1542,37,5,61.65,15.08
4572,1542,35,1,131.07,60.72
4573,1542,141,4,762.41,12.2
4574,1542,122,1,343.33,67.26
4575,1543,100,3,623.39,7.24
4576,1543,27,5,325.28,19.84
4577,1543,116,3,113.97,29.97
4578,1544,131,1,617.41,62.72
4579,1545,83,5,393.38,0.7
4580,1545,70,1,34.25,12.12
4581,1545,146,4,457.78,9.32
4582,1545,10,-4,72.29,7.58
4583,1546,103,4,477.12,76.04
4584,1547,44,3,136.32,7.6
4585,1548,81,1,276.99,16.93
4586,1548,93,4,909.19,16.41
4587,1548,94,3,413.68,0.42
4588,1548,138,2,753.22,1.08
4589,1548,41,3,378.98,0.54
4590,1549,67,4,46.44,26.14
4591,1549,94,3,494.69,4.01
4592,1549,99,5,269.25,5.37
4593,1549,150,2,667.73,17.81
4594,1549,29,1,304.66,12.6
4595,1550,31,2,99.43,17.55
4596,1551,54,2,673.41,90.52
4597,1551,52,-4,472.96,2.89
4598,1552,125,5,787.77,14.49
4599,1552,107,2,657.69,50.75
4600,1552,62,1,685.51,13.18
4601,1552,63,3,53.77,15.53
4602,1552,131,1,472.17,35.33
4603,1553,9,2,182.21,12.44
4604,1554,4,2,288.89,27.5
4605,1555,128,1,133.99,16.58
4606,1556,25,3,55.1,98.7
4607,1556,62,3,899.58,3.41
4608,1557,128,2,165.59,4.65
4609,1558,42,4,936.14,19.99
4610,1558,13,1,172.96,0.17
4611,1558,21,2,67.76,10.58
4612,1558,86,1,544.04,7.55
4613,1558,40,3,101.03,15.24
4614,1559,33,1,572.08,92.4
4615,1559,30,5,487.97,16.4
4616,1559,63,5,61.56,18.61
4617,1559,86,3,618.76,5.56
4618,1559,12,2,469.05,2.93
4619,1560,74,3,123.85,8.96
4620,1561,106,1,119.54,6.51
4621,1561,60,3,360.15,16.02
4622,1561,146,5,362.81,31.82
4623,1562,35,4,150.14,0.34
4624,1562,131,2,623.29,98.12
4625,1562,137,5,146.49,93.91
4626,1563,58,5,792.19,5.21
4627,1564,55,2,349.32,14.76
4628,1564,125,3,874.32,11.56
4629,1565,1,3,395.05,47.48
4630,1565,53,4,293.81,29.75
4631,1565,135,4,24.81,0.99
4632,1566,110,2,592.12,11.14
4633,1567,126,1,658.62,3.78
4634,1567,117,3,674.79,17.85
4635,1567,54,4,1092.5,8.76
4636,1567,58,3,914.02,11.14
4637,1567,96,5,263.73,10.32
4638,1568,136,1,247.43,5.41
4639,1569,31,1,79.08,65.8
4640,1569,128,3,117.5,3.91
4641,1569,144,4,229.95,8.9
4642,1569,61,3,505.82,11.3
4643,1569,74,2,82.03,19.6
4644,1570,7,1,364.71,9.19
4645,1571,97,2,610.74,65.77
4646,1572,44,5,132.57,2.38
4647,1572,79,2,16.35,10.79
4648,1572,66,5,1040.54,30.33
4649,1572,123,5,16.84,9.42
4650,1573,72,3,446.75,38.39
4651,1573,75,1,147.88,10.81
4652,1574,24,5,251.29,7.14
4653,1575,104,1,552.26,97.35
4654,1575,92,4,279.06,66.54
4655,1575,15,1,324.39,9.43
4656,1575,28,1,369.22,8.22
4657,1576,90,4,1231.88,27.01
4658,1576,121,1,151.52,16.04
4659,1576,80,1,212.21,4.75
4660,1576,62,2,827.2,15.89
4661,1576,150,4,755.9,2.26
4662,1577,134,2,211.88,1.05
4663,1577,9,2,158.5,7.67
4664,1578,76,2,854.64,16.98
4665,1578,143,3,674.43,13.45
4666,1578,45,2,673.2,1.84
4667,1578,90,5,1207.23,38.49
4668,1579,91,2,245.6,5.11
4669,1579,73,4,920.87,40.93
4670,1580,100,5,596.31,19.9
4671,1580,19,2,932.98,75.68
4672,1580,127,3,235.97,19.4
4673,1580,78,3,30.24,7.51
4674,1581,124,4,255.7,5.8
4675,1581,22,5,386.16,4.44
4676,1582,110,3,516.06,17.76
4677,1583,95,2,581.47,2.29
4678,1583,48,2,1014.83,19.51
4679,1583,24,5,243.56,10.62
4680,1583,25,3,68.63,17.85
4681,1583,82,2,648.56,12.67
4682,1584,96,4,215.06,5.85
4683,1584,115,5,1025.61,76.87
4684,1584,148,4,499.99,6.53
4685,1584,145,5,381.34,10.56
4686,1585,116,4,181.32,3.63
4687,1586,60,5,292.28,19.27
4688,1586,15,5,296.32,84.61
4689,1586,131,2,555.32,16.07
4690,1587,124,2,295.85,0.41
4691,1587,19,-2,918.81,15.84
4692,1587,145,4,235.49,76.64
4693,1587,40,3,88.61,16.29
4694,1588,145,4,214.37,0.4
4695,1589,80,1,185.65,14.2
4696,1589,105,3,656.2,42.74
4697,1589,71,1,398.6,4.44
4698,1590,69,2,475.83,18.99
4699,1590,11,5,384.43,8.24
4700,1590,19,1,829.39,13.96
4701,1590,24,1,334.34,15.89
4702,1590,117,5,587.15,18.53
4703,1591,12,-4,562.35,16.3
4704,1592,75,5,133.47,13.51
4705,1592,14,4,607.47,0.87
4706,1592,1,5,427.92,16.22
4707,1592,119,4,10.08,0.62
4708,1593,36,2,868.19,4.36
4709,1593,34,5,105.3,74.52
4710,1594,20,5,569.2,11.33
4711,1595,29,4,432.76,16.86
4712,1595,2,1,647.67,1.63
4713,1595,98,4,644.17,14.98
4714,1596,93,3,1003.2,18.34
4715,1596,29,5,436.61,44.61
4716,1597,17,4,137.45,16.25
4717,1598,78,2,32.06,3.13
4718,1598,100,5,951.04,18.32
4719,1598,81,3,268.15,69.53
4720,1599,85,3,707.98,21.53
4721,1599,1,2,281.27,12.59
4722,1599,44,4,115.17,68.63
4723,1600,40,4,67.7,80.2
4724,1600,1,2,255.24,8.99
4725,1601,72,4,580.84,3.91
4726,1601,79,3,19.12,69.8
4727,1601,133,4,881.46,16.73
4728,1601,43,4,419.33,79.2
4729,1602,112,4,628.86,16.43
4730,1602,80,3,225.46,12.76
4731,1602,18,3,767.32,9.24
4732,1602,11,2,441.22,9.0
4733,1602,66,3,629.27,11.64
4734,1603,134,2,210.03,16.12
4735,1603,119,4,17.98,73.36
4736,1604,33,3,993.8,6.86
4737,1604,128,1,105.08,14.4
4738,1604,79,1,21.81,41.57
4739,1605,76,2,628.34,78.95
4740,1605,92,2,238.84,10.29
4741,1605,52,2,447.86,19.27
4742,1605,142,3,138.63,6.07
4743,1605,45,2,620.91,19.56
4744,1606,141,4,678.92,61.15
4745,1606,1,4,335.93,91.42
4746,1606,29,1,511.54,15.44
4747,1606,52,4,463.18,35.37
4748,1606,60,2,438.04,54.54
4749,1607,87,5,888.6,0.45
4750,1607,10,5,69.44,2.42
4751,1607,148,1,347.62,11.13
4752,1607,17,1,215.3,5.9
4753,1608,10,4,49.48,13.55
4754,1609,102,4,901.51,16.68
4755,1609,145,4,359.89,17.43
4756,1609,75,4,187.03,2.01
4757,1610,64,2,168.21,17.06
4758,1610,21,1,81.76,97.68
4759,1610,16,3,603.08,79.41
4760,1611,98,5,891.65,14.56
4761,1611,29,1,381.07,14.48
4762,1611,73,5,965.06,17.44
4763,1612,137,5,199.34,87.71
4764,1612,73,5,1023.24,16.47
4765,1612,122,3,466.71,11.28
4766,1613,140,3,398.15,5.59
4767,1613,46,1,664.32,12.22
4768,1613,48,4,806.43,5.6
4769,1613,74,1,107.71,12.4
4770,1613,88,2,804.39,3.53
4771,1614,61,2,896.59,0.17
4772,1614,146,2,547.48,18.85
4773,1615,86,4,618.61,17.57
4774,1615,47,3,683.32,9.79
4775,1615,95,2,905.02,2.34
4776,1615,103,1,449.57,7.3
4777,1615,53,2,290.55,12.64
4778,1616,87,4,964.39,11.06
4779,1617,122,5,319.08,13.38
4780,1617,18,1,768.74,15.67
4781,1617,118,2,837.26,90.86
4782,1617,60,4,501.71,77.87
4783,1617,83,4,300.46,64.41
4784,1618,37,2,91.96,6.61
4785,1618,141,4,686.2,0.94
4786,1618,108,3,253.87,12.32
4787,1618,137,2,221.29,19.32
4788,1618,122,5,347.05,5.83
4789,1619,74,1,69.86,12.74
4790,1619,147,3,179.13,74.85
4791,1619,61,5,501.72,13.13
4792,1619,53,-2,269.75,3.4
4793,1620,32,2,44.68,81.92
4794,1620,141,2,701.16,44.02
4795,1620,84,5,445.52,12.96
4796,1621,131,3,632.33,0.4
4797,1621,75,3,195.07,19.34
4798,1621,83,4,516.4,88.86
4799,1622,89,2,529.69,36.69
4800,1622,26,2,113.51,33.25
4801,1622,129,4,332.63,8.08
4802,1622,54,1,684.41,6.73
4803,1623,98,3,541.07,14.24
4804,1623,110,1,530.45,7.45
4805,1623,12,2,398.5,5.09
4806,1623,99,1,239.14,18.06
4807,1624,4,5,247.64,6.37
4808,1624,67,4,40.84,6.73
4809,1624,51,2,401.01,2.11
4810,1625,136,2,235.85,12.82
4811,1625,142,5,88.13,16.14
4812,1626,28,1,395.33,1.48
4813,1626,137,4,160.03,51.14
4814,1626,123,4,15.76,6.39
4815,1626,33,4,584.74,1.73
4816,1626,25,5,72.36,10.74
4817,1627,112,2,605.24,61.43
4818,1627,87,3,958.71,32.62
4819,1627,21,4,105.81,3.65
4820,1627,125,3,774.55,8.46
4821,1628,17,3,189.48,12.52
4822,1628,24,4,210.84,16.95
4823,1628,133,3,798.04,8.27
4824,1629,24,1,206.51,1.24
4825,1629,50,5,162.34,10.1
4826,1629,74,3,103.2,69.98
4827,1629,32,3,43.2,84.73
4828,1629,60,4,349.16,13.19
4829,1630,33,3,767.18,19.17
4830,1631,11,1,354.67,76.41
4831,1631,90,1,966.02,6.46
4832,1631,15,5,441.34,4.38
4833,1632,69,3,282.92,4.77
4834,1632,76,2,693.85,0.51
4835,1632,123,4,16.76,73.03
4836,1632,126,5,827.25,7.65
4837,1633,41,2,394.5,97.9
4838,1633,11,4,383.0,1.9
4839,1633,108,5,302.8,18.04
4840,1633,128,1,132.39,1.1
4841,1634,56,3,461.72,6.71
4842,1635,47,2,897.65,4.22
4843,1635,123,4,12.99,43.56
4844,1635,30,5,697.72,15.81
4845,1635,125,5,706.28,19.76
4846,1635,51,5,628.14,12.38
4847,1636,120,3,681.69,91.74
4848,1636,149,3,110.6,12.24
4849,1636,123,5,15.72,16.0
4850,1637,91,4,282.6,7.85
4851,1637,25,5,87.55,11.43
4852,1637,6,1,112.17,38.53
4853,1637,138,1,821.91,17.56
4854,1637,53,3,173.18,16.84
4855,1638,105,2,1092.89,37.36
4856,1638,96,2,287.44,11.39
4857,1638,25,1,88.51,15.73
4858,1638,58,5,581.26,9.56
4859,1639,82,5,655.89,69.48
4860,1639,53,4,231.6,94.98
4861,1639,134,2,147.46,8.08
4862,1640,72,1,506.31,66.51
4863,1641,49,1,371.45,1.01
4864,1641,78,3,29.75,4.77
4865,1641,143,2,451.26,9.02
4866,1641,148,3,392.51,49.09
4867,1641,93,1,696.0,2.98
4868,1642,75,4,124.07,17.97
4869,1643,42,3,997.45,12.84
4870,1643,20,1,542.62,9.91
4871,1643,123,2,10.21,1.74
4872,1643,121,3,171.37,9.81
4873,1644,108,1,395.9,5.49
4874,1644,61,1,760.93,12.88
4875,1644,21,1,101.84,9.63
4876,1644,58,4,528.59,18.52
4877,1644,37,4,97.85,16.72
4878,1645,114,4,135.41,19.44
4879,1645,131,1,522.52,3.9
4880,1646,23,4,465.83,17.13
4881,1646,127,4,260.89,6.12
4882,1646,98,5,1017.62,19.6
4883,1646,123,1,11.43,10.01
4884,1646,1,4,444.49,8.47
4885,1647,145,5,276.91,16.47
4886,1647,79,5,17.71,71.03
4887,1647,23,1,350.09,3.34
4888,1648,104,3,998.29,9.82
4889,1648,129,3,265.04,17.94
4890,1648,121,2,90.13,74.72
4891,1648,7,2,227.71,4.45
4892,1648,53,3,303.33,5.17
4893,1649,42,2,977.97,15.21
4894,1649,108,3,329.55,12.89
4895,1650,26,2,110.57,3.55
4896,1650,74,3,93.99,4.03
4897,1651,39,2,213.05,16.91
4898,1651,129,4,254.74,13.1
4899,1651,16,5,951.79,12.06
4900,1651,124,2,418.65,4.06
4901,1651,18,2,620.1,11.08
4902,1652,142,5,92.21,19.19
4903,1652,103,4,585.61,99.79
4904,1653,47,4,894.21,16.68
4905,1653,37,2,82.15,4.66
4906,1653,64,2,103.67,0.5
4907,1654,66,2,844.1,12.34
4908,1654,104,5,718.51,71.96
4909,1654,8,4,538.42,5.66
4910,1654,51,4,670.51,15.48
4911,1654,54,4,945.13,60.18
4912,1655,137,5,120.08,8.76
4913,1656,129,3,243.97,0.86
4914,1656,147,3,107.04,70.92
4915,1656,146,3,651.31,9.96
4916,1656,59,1,408.61,60.57
4917,1657,138,3,526.45,36.43
4918,1657,105,3,881.39,11.99
4919,1657,101,2,348.61,10.47
4920,1657,21,4,73.55,14.14
4921,1657,55,5,330.24,10.49
4922,1658,7,5,412.73,17.99
4923,1659,42,3,936.18,15.11
4924,1659,69,3,436.23,5.46
4925,1659,81,3,205.53,5.87
4926,1659,5,1,90.09,14.43
4927,1659,84,4,429.07,14.14
4928,1660,79,2,22.93,49.68
4929,1660,97,3,809.81,9.53
4930,1660,22,5,351.75,8.74
4931,1660,83,5,457.54,2.17
4932,1661,62,1,592.59,17.82
4933,1661,142,1,118.26,1.09
4934,1661,97,5,784.05,7.32
4935,1662,146,2,613.83,5.12
4936,1662,57,4,122.05,12.72
4937,1662,150,5,760.86,15.34
4938,1663,147,1,174.37,11.99
4939,1663,148,1,409.59,43.4
4940,1664,11,4,418.77,0.26
4941,1664,124,2,340.2,78.53
4942,1664,4,5,350.56,70.49
4943,1665,29,5,478.3,53.04
4944,1665,17,3,151.48,19.98
4945,1665,117,5,862.89,7.93
4946,1665,49,2,321.16,11.05
4947,1665,7,2,239.42,6.41
4948,1666,144,1,211.85,40.84
4949,1667,140,3,483.21,1.36
4950,1667,91,3,329.44,4.84
4951,1667,136,4,188.83,1.39
4952,1668,128,3,110.4,10.59
4953,1668,14,4,486.74,85.79
4954,1669,96,1,267.01,5.44
4955,1670,28,2,669.77,39.47
4956,1670,93,4,819.33,98.53
4957,1670,3,3,238.11,17.05
4958,1670,25,4,64.41,17.83
4959,1671,122,2,409.43,6.17
4960,1671,147,4,108.06,11.87
4961,1672,84,5,505.8,16.16
4962,1672,40,-1,64.06,18.13
4963,1673,128,2,103.37,81.34
4964,1673,19,2,771.05,13.47
4965,1673,79,4,14.39,11.04
4966,1674,64,5,114.87,7.4
4967,1674,2,4,767.44,0.26
4968,1675,99,2,220.7,15.34
4969,1675,56,3,613.73,11.05
4970,1675,51,5,410.69,6.67
4971,1676,11,3,499.23,4.3
4972,1676,9,4,199.22,1.06
4973,1676,13,3,199.02,19.75
4974,1676,93,3,830.84,63.57
4975,1676,143,4,564.27,16.0
4976,1677,28,1,682.56,40.63
4977,1677,73,5,717.31,9.32
4978,1677,136,-4,263.16,2.83
4979,1677,134,4,168.35,17.13
4980,1677,30,3,456.37,13.7
4981,1678,128,5,140.73,11.99
4982,1678,109,2,695.22,15.95
4983,1679,144,2,162.37,5.39
4984,1679,27,5,435.68,7.84
4985,1680,99,4,179.68,18.81
4986,1680,42,2,707.28,1.64
4987,1680,141,2,563.28,10.93
4988,1681,2,2,655.02,16.61
4989,1681,42,4,690.78,76.98
4990,1681,125,1,713.38,12.2
4991,1681,130,4,300.5,6.92
4992,1682,88,3,694.94,6.09
4993,1682,134,3,159.07,45.16
4994,1682,70,2,40.05,14.92
4995,1682,51,3,559.62,16.2
4996,1682,31,1,84.11,28.92
4997,1683,85,1,686.13,31.32
4998,1683,32,2,36.55,2.59
4999,1684,61,-4,860.23,45.14
