order_id,customer_id,order_date,status,region_code
988,276,2024-10-24 10:13:17,DELIVERED,WEST
989,363,2026-03-04 06:47:14,DELIVERED,SOUTH
990,292,2024-09-01 06:25:55,DELIVERED,EAST
991,165,2025-12-31 10:57:28,DELIVERED,EAST
992,501,2025-10-02 07:02:54,DELIVERED,SOUTH
993,410,2025-08-25 19:19:19,DELIVERED,WEST
994,111,08-04-2026,SHIPPED,CENTRAL
995,,2026-01-14 14:50:34,DELIVERED,EAST
996,9,2025-07-04 08:28:13,SHIPPED,NORTH
997,254,2025-11-23 17:08:37,DELIVERED,SOUTH
998,118,2026-06-03 05:14:12,DELIVERED,WEST
999,106,2026-01-27 14:17:21,DELIVERED,SOUTH
1000,153,2025-01-26 04:01:52,DELIVERED,EAST
1001,150,28-06-2025,SHIPPED,NORTH
1002,538,2025-03-27 00:33:59,RETURNED,SOUTH
1003,491,2024-09-17 15:38:30,DELIVERED,EAST
1004,373,2025-03-06 21:56:30,DELIVERED,SOUTH
1005,49,20-12-2024,PLACED,EAST
1006,484,2025-03-06 14:32:55,PLACED,SOUTH
1007,504,2025-05-10 09:38:44,PLACED,NORTH
1008,134,2025-04-15 06:14:03,CANCELLED,CENTRAL
1009,381,2025-02-02 01:20:35,SHIPPED,WEST
1010,109,2024-11-10 08:25:27,DELIVERED,NORTH
1011,196,2024-12-28 20:25:45,RETURNED,NORTH
1012,352,2025-03-23 03:55:39,RETURNED,SOUTH
1013,158,2024-09-04 00:41:53,DELIVERED,EAST
1014,574,2025-04-27 18:52:41,DELIVERED,NORTH
1015,70,2025-08-11 00:25:43,RETURNED,CENTRAL
1016,171,2025-11-09 09:02:01,RETURNED,EAST
1017,,14-10-2025,RETURNED,SOUTH
1018,408,2025-08-20 11:57:05,CANCELLED,NORTH
1019,522,2025-05-26 09:04:58,DELIVERED,CENTRAL
1020,189,2024-08-03 19:07:08,SHIPPED,NORTH
1021,526,2025-07-20 18:02:07,DELIVERED,EAST
1022,226,2025-03-19 04:37:10,DELIVERED,SOUTH
1023,547,2025-02-02 00:40:57,DELIVERED,EAST
1024,277,2026-06-10 09:02:10,DELIVERED,SOUTH
1025,216,2025-09-20 05:34:18,DELIVERED,CENTRAL
1026,333,2024-10-04 15:49:14,CANCELLED,EAST
1027,419,2026-06-29 18:11:32,DELIVERED,NORTH
1028,11,2026-05-02 23:12:06,DELIVERED,EAST
1029,17,2025-09-22 09:39:04,CANCELLED,CENTRAL
1030,392,2025-12-21 20:10:34,DELIVERED,CENTRAL
1031,453,2025-01-19 09:00:35,SHIPPED,WEST
1032,238,2026-02-18 20:40:47,DELIVERED,WEST
1033,186,2025-07-23 19:39:08,CANCELLED,SOUTH
1034,185,2025-12-16 23:28:22,DELIVERED,SOUTH
1035,193,2024-09-23 22:43:07,DELIVERED,WEST
1036,413,2024-10-17 20:29:36,PLACED,NORTH
1037,387,26-05-2025,CANCELLED,NORTH
1038,86,2025-02-24 21:28:42,DELIVERED,NORTH
1039,10,2026-04-07 21:37:30,DELIVERED,EAST
1040,88,2025-01-05 03:32:55,DELIVERED,WEST
1041,315,2025-04-15 16:23:09,SHIPPED,CENTRAL
1042,557,04-11-2024,PLACED,CENTRAL
1043,524,2026-06-20 12:45:13,PLACED,SOUTH
1044,,2025-06-28 18:22:53,DELIVERED,EAST
1045,394,2026-01-16 10:15:05,CANCELLED,NORTH
1046,113,2025-01-22 09:24:07,RETURNED,EAST
1047,342,2024-10-31 22:13:19,RETURNED,NORTH
1048,155,2024-12-17 07:25:26,DELIVERED,SOUTH
1049,154,2026-06-25 16:55:04,DELIVERED,EAST
1050,107,2025-02-27 13:32:41,DELIVERED,EAST
1051,79,05-04-2026,RETURNED,SOUTH
1052,151,2025-04-06 18:00:16,DELIVERED,WEST
1053,116,2025-10-23 19:46:19,DELIVERED,SOUTH
1054,131,2024-12-20 06:20:45,DELIVERED,WEST
1055,424,2025-11-11 09:18:16,DELIVERED,SOUTH
1056,563,2025-08-22 02:39:30,DELIVERED,CENTRAL
1057,394,2024-10-04 22:44:50,DELIVERED,CENTRAL
1058,225,2026-01-29 02:36:33,DELIVERED,SOUTH
1059,18,2025-05-09 11:35:47,RETURNED,NORTH
1060,358,2025-05-08 06:53:26,CANCELLED,SOUTH
1061,148,2026-05-11 18:13:55,RETURNED,WEST
1062,230,2024-09-13 09:24:41,PLACED,SOUTH
1063,27,2026-01-23 16:39:52,DELIVERED,NORTH
1064,76,2025-08-06 08:41:29,CANCELLED,NORTH
1065,145,2024-10-01 08:32:30,PLACED,WEST
1066,187,2025-07-31 21:02:57,DELIVERED,EAST
1067,346,2025-07-11 20:16:06,DELIVERED,EAST
1068,62,2026-06-16 09:57:34,DELIVERED,SOUTH
1069,12,2025-06-04 21:15:28,DELIVERED,WEST
1070,265,2026-07-15 22:12:07,DELIVERED,SOUTH
1071,161,2025-02-28 03:14:01,DELIVERED,SOUTH
1072,411,24-11-2025,DELIVERED,CENTRAL
1073,80,2026-04-27 05:45:35,DELIVERED,WEST
1074,169,2024-09-12 11:09:12,DELIVERED,SOUTH
1075,107,2024-09-30 10:27:25,DELIVERED,EAST
1076,,2025-03-08 04:43:06,PLACED,SOUTH
1077,317,2024-12-24 19:47:53,DELIVERED,NORTH
1078,88,2025-10-17 19:51:31,DELIVERED,WEST
1079,,2025-04-02 08:12:06,DELIVERED,EAST
1080,408,2025-08-24 12:42:13,DELIVERED,EAST
1081,100,2025-04-15 08:13:07,DELIVERED,NORTH
1082,154,2024-08-19 09:31:34,DELIVERED,CENTRAL
1083,39,2025-03-14 08:13:02,DELIVERED,NORTH
1084,96,2026-02-10 01:06:56,SHIPPED,SOUTH
1085,165,2025-08-25 14:52:22,DELIVERED,CENTRAL
1086,350,2025-07-14 13:38:08,DELIVERED,EAST
1087,442,2024-09-01 01:53:40,DELIVERED,WEST
1088,77,2024-11-27 08:58:05,RETURNED,NORTH
1089,147,2026-03-19 05:11:24,DELIVERED,NORTH
1090,466,2025-04-01 16:08:25,SHIPPED,NORTH
1091,373,2025-05-02 11:15:57,SHIPPED,WEST
1092,485,2025-02-15 20:40:34,DELIVERED,SOUTH
1093,583,15-08-2025,CANCELLED,WEST
1094,133,2025-07-09 09:37:24,CANCELLED,EAST
1095,424,2025-08-28 23:27:01,CANCELLED,NORTH
1096,59,2026-02-27 14:02:04,DELIVERED,CENTRAL
1097,,2026-05-25 14:11:13,DELIVERED,CENTRAL
1098,75,2025-01-21 05:58:38,DELIVERED,NORTH
1099,480,2025-12-13 00:46:43,CANCELLED,NORTH
1100,111,2026-07-14 14:42:01,DELIVERED,WEST
1101,337,2024-09-20 01:50:11,RETURNED,WEST
1102,488,2024-10-28 19:11:57,PLACED,SOUTH
1103,150,2025-12-11 06:29:54,DELIVERED,CENTRAL
1104,64,2026-07-29 08:52:24,DELIVERED,WEST
1105,217,06-06-2026,DELIVERED,WEST
1106,181,2024-10-04 22:15:16,SHIPPED,NORTH
1107,463,2026-06-08 18:00:23,SHIPPED,EAST
1108,56,2024-10-11 19:13:47,DELIVERED,EAST
1109,358,2025-06-22 12:36:37,DELIVERED,SOUTH
1110,448,2025-05-03 11:56:42,DELIVERED,NORTH
1111,204,2024-09-30 10:27:34,DELIVERED,SOUTH
1112,325,2024-08-12 00:27:38,DELIVERED,SOUTH
1113,325,2024-10-28 05:47:08,DELIVERED,EAST
1114,4,2025-07-16 23:01:40,CANCELLED,WEST
1115,593,15-10-2024,DELIVERED,SOUTH
1116,560,2026-03-25 11:34:17,DELIVERED,EAST
1117,196,2026-01-10 21:11:19,PLACED,EAST
1118,,2026-06-28 10:51:32,CANCELLED,NORTH
1119,467,2025-06-18 14:31:15,DELIVERED,CENTRAL
1120,344,2024-10-28 01:33:22,DELIVERED,EAST
1121,167,2025-09-26 13:50:00,SHIPPED,WEST
1122,102,2024-10-08 01:21:30,PLACED,NORTH
1123,422,2024-10-20 12:38:51,DELIVERED,CENTRAL
1124,455,2025-08-26 23:20:19,PLACED,EAST
1125,217,2025-01-21 02:46:21,DELIVERED,NORTH
1126,481,2024-11-05 15:44:24,DELIVERED,WEST
1127,406,2024-08-06 21:46:11,DELIVERED,CENTRAL
1128,271,2025-03-27 18:17:22,DELIVERED,WEST
1129,5,2026-07-01 04:42:23,PLACED,NORTH
1130,384,2026-05-16 01:04:54,CANCELLED,CENTRAL
1131,175,2025-10-19 10:20:49,SHIPPED,WEST
1132,403,06-05-2026,RETURNED,WEST
1133,400,2026-02-17 13:00:16,RETURNED,CENTRAL
1134,237,2024-10-17 08:16:01,PLACED,NORTH
1135,402,2026-05-17 19:13:54,RETURNED,CENTRAL
1136,331,2025-01-06 06:24:35,PLACED,NORTH
1137,157,2024-08-22 14:34:16,DELIVERED,NORTH
1138,26,2026-02-28 14:12:48,RETURNED,EAST
1139,228,2025-03-19 15:02:12,CANCELLED,WEST
1140,53,2025-03-02 13:42:57,PLACED,NORTH
1141,594,2026-06-05 08:54:54,DELIVERED,CENTRAL
1142,146,2025-03-08 09:29:33,SHIPPED,NORTH
1143,371,2026-07-10 22:19:03,DELIVERED,WEST
1144,424,2024-09-27 03:33:19,DELIVERED,SOUTH
1145,385,2026-06-23 01:27:43,RETURNED,SOUTH
1146,11,2026-07-03 21:02:11,DELIVERED,CENTRAL
1147,121,2025-04-24 06:26:59,DELIVERED,CENTRAL
1148,6,2024-12-02 00:34:16,SHIPPED,NORTH
1149,31,21-09-2025,DELIVERED,SOUTH
1150,374,2024-10-29 03:48:42,PLACED,SOUTH
1151,130,2025-02-24 20:14:56,SHIPPED,NORTH
1152,565,2025-12-20 08:45:14,DELIVERED,WEST
1153,410,2026-07-18 09:48:53,SHIPPED,EAST
1154,106,2025-10-28 07:59:31,DELIVERED,SOUTH
1155,500,2025-07-03 16:29:51,DELIVERED,EAST
1156,111,2025-11-15 16:48:41,SHIPPED,EAST
1157,66,2025-07-16 01:29:10,PLACED,CENTRAL
1158,420,2025-03-16 22:44:36,CANCELLED,CENTRAL
1159,31,2024-10-29 01:13:48,DELIVERED,SOUTH
1160,75,2025-01-15 03:19:24,DELIVERED,EAST
1161,327,17-01-2026,DELIVERED,WEST
1162,330,2026-06-30 01:48:07,PLACED,EAST
1163,540,2025-01-16 21:48:43,SHIPPED,CENTRAL
1164,77,2025-10-20 19:10:24,DELIVERED,WEST
1165,328,2025-01-01 21:47:29,CANCELLED,WEST
1166,,2025-03-02 03:28:29,PLACED,SOUTH
1167,393,2025-01-31 15:13:26,SHIPPED,CENTRAL
1168,473,2025-03-09 20:57:47,RETURNED,NORTH
1169,541,2024-08-31 09:15:15,PLACED,WEST
1170,426,2026-02-13 18:25:32,DELIVERED,EAST
1171,570,2026-03-25 15:50:27,DELIVERED,WEST
1172,466,2025-08-19 04:27:40,RETURNED,NORTH
1173,106,2024-08-23 17:58:16,CANCELLED,SOUTH
1174,331,2026-06-01 01:27:01,DELIVERED,SOUTH
1175,378,2026-04-26 22:05:39,RETURNED,NORTH
1176,45,26-10-2024,DELIVERED,EAST
1177,389,2025-02-26 15:31:31,RETURNED,CENTRAL
1178,130,2025-04-06 00:47:33,DELIVERED,WEST
1179,126,2025-09-10 06:22:49,DELIVERED,WEST
1180,330,2026-03-24 03:07:39,SHIPPED,EAST
1181,85,2025-05-02 04:34:39,CANCELLED,SOUTH
1182,77,20-08-2025,PLACED,SOUTH
1183,395,2024-12-24 23:02:05,DELIVERED,CENTRAL
1184,527,2026-05-29 18:49:57,RETURNED,WEST
1185,517,2024-10-22 01:39:14,SHIPPED,EAST
1186,464,2026-06-06 02:03:37,SHIPPED,WEST
1187,285,2025-06-25 15:02:36,DELIVERED,CENTRAL
1188,151,2025-07-25 00:48:27,DELIVERED,SOUTH
1189,,2025-07-24 22:48:26,PLACED,CENTRAL
1190,272,2024-10-31 21:45:36,PLACED,WEST
1191,407,2025-08-26 01:30:26,DELIVERED,WEST
1192,101,2024-09-08 03:55:53,DELIVERED,WEST
1193,194,2025-06-09 18:43:29,SHIPPED,CENTRAL
1194,444,2024-10-24 19:20:51,DELIVERED,NORTH
1195,55,27-06-2026,SHIPPED,NORTH
1196,283,2025-01-23 21:36:49,DELIVERED,WEST
1197,104,2025-01-18 19:00:53,CANCELLED,EAST
1198,176,2026-04-03 07:01:30,DELIVERED,CENTRAL
1199,4,2024-10-13 04:48:31,RETURNED,CENTRAL
1200,313,2026-05-25 04:56:37,SHIPPED,EAST
1201,171,2024-12-24 12:21:10,DELIVERED,NORTH
1202,439,17-04-2025,RETURNED,NORTH
1203,10,2025-11-05 09:03:31,DELIVERED,NORTH
1204,254,2025-08-03 01:18:38,CANCELLED,CENTRAL
1205,298,2026-05-11 20:13:15,DELIVERED,SOUTH
1206,103,2025-03-25 14:11:52,DELIVERED,WEST
1207,559,2025-02-16 21:09:22,SHIPPED,WEST
1208,,2025-05-01 21:25:55,DELIVERED,CENTRAL
1209,496,2024-10-27 14:01:07,DELIVERED,NORTH
1210,421,2026-05-28 01:56:46,RETURNED,EAST
1211,251,2025-10-23 14:56:59,RETURNED,EAST
1212,92,2024-12-29 13:28:43,DELIVERED,NORTH
1213,558,2026-06-30 10:42:05,RETURNED,CENTRAL
1214,358,2026-06-21 17:25:29,DELIVERED,EAST
1215,43,2025-10-25 02:58:36,DELIVERED,CENTRAL
1216,466,2025-10-15 03:21:11,DELIVERED,EAST
1217,9,2025-08-23 12:40:25,PLACED,SOUTH
1218,297,2025-11-28 12:23:02,SHIPPED,WEST
1219,302,2024-08-13 02:39:48,SHIPPED,CENTRAL
1220,501,26-03-2025,DELIVERED,NORTH
1221,,2024-11-15 23:15:51,SHIPPED,CENTRAL
1222,575,2024-11-29 10:05:57,DELIVERED,SOUTH
1223,202,2025-07-02 14:00:37,PLACED,SOUTH
1224,,2026-07-26 15:09:52,CANCELLED,WEST
1225,101,2026-06-25 15:21:13,DELIVERED,EAST
1226,447,2026-01-10 08:02:45,CANCELLED,SOUTH
1227,205,2025-02-11 04:43:08,DELIVERED,EAST
1228,305,2025-10-15 03:24:10,DELIVERED,SOUTH
1229,448,2024-10-14 14:21:29,DELIVERED,EAST
1230,367,2025-07-30 19:12:54,DELIVERED,WEST
1231,573,2024-08-21 12:32:38,DELIVERED,SOUTH
1232,310,2026-04-03 23:53:05,DELIVERED,SOUTH
1233,580,2026-06-13 19:28:32,DELIVERED,WEST
1234,7,2025-07-26 11:21:46,CANCELLED,WEST
1235,87,2024-09-12 11:32:48,RETURNED,NORTH
1236,100,2026-05-01 10:04:28,DELIVERED,EAST
1237,125,2026-02-27 03:24:57,DELIVERED,NORTH
1238,529,2024-11-20 23:11:10,RETURNED,SOUTH
1239,159,2025-03-22 17:02:14,DELIVERED,NORTH
1240,206,29-10-2024,SHIPPED,NORTH
1241,254,2025-01-06 16:18:35,PLACED,CENTRAL
1242,57,2026-07-21 06:43:10,DELIVERED,SOUTH
1243,560,2025-02-19 03:48:46,DELIVERED,CENTRAL
1244,150,08-12-2025,PLACED,SOUTH
1245,560,2025-01-03 14:48:50,SHIPPED,NORTH
1246,505,2025-05-13 07:42:10,DELIVERED,NORTH
1247,436,24-11-2024,DELIVERED,CENTRAL
1248,595,24-03-2025,DELIVERED,CENTRAL
1249,364,2024-11-17 04:48:21,DELIVERED,EAST
1250,,2024-12-01 23:11:48,CANCELLED,CENTRAL
1251,538,2025-05-31 09:45:54,SHIPPED,SOUTH
1252,577,2025-04-21 12:50:38,CANCELLED,SOUTH
1253,311,2026-07-19 06:51:28,RETURNED,WEST
1254,484,2025-11-14 13:42:34,DELIVERED,CENTRAL
1255,539,2025-02-18 08:19:23,DELIVERED,CENTRAL
1256,414,22-09-2024,CANCELLED,SOUTH
1257,109,2025-08-23 22:07:21,DELIVERED,SOUTH
1258,243,2024-10-21 21:23:28,SHIPPED,WEST
1259,431,18-07-2026,DELIVERED,NORTH
1260,,06-03-2026,DELIVERED,CENTRAL
1261,31,2026-07-19 08:14:08,PLACED,WEST
1262,588,2025-10-07 05:19:10,SHIPPED,WEST
1263,231,2025-01-04 06:30:16,DELIVERED,CENTRAL
1264,197,2024-10-06 19:29:50,DELIVERED,NORTH
1265,144,25-06-2026,DELIVERED,CENTRAL
1266,74,2025-04-22 15:19:09,DELIVERED,CENTRAL
1267,213,2025-10-18 00:28:07,DELIVERED,EAST
1268,573,2026-05-25 20:55:54,PLACED,WEST
1269,73,17-10-2025,DELIVERED,EAST
1270,511,27-01-2025,DELIVERED,NORTH
1271,297,2026-07-18 08:25:15,DELIVERED,EAST
1272,162,12-03-2025,DELIVERED,CENTRAL
1273,513,2025-03-31 12:33:46,PLACED,NORTH
1274,270,21-12-2025,DELIVERED,EAST
1275,61,2024-11-17 04:31:41,CANCELLED,EAST
1276,64,2025-01-31 00:13:22,CANCELLED,CENTRAL
1277,37,2025-04-26 15:01:43,RETURNED,CENTRAL
1278,83,2026-06-21 08:32:47,RETURNED,EAST
1279,107,2024-08-28 15:38:01,SHIPPED,EAST
1280,311,2026-03-31 00:59:44,RETURNED,NORTH
1281,27,2026-03-24 21:11:45,SHIPPED,CENTRAL
1282,19,2025-10-04 03:16:16,DELIVERED,WEST
1283,441,2026-01-27 17:53:02,PLACED,WEST
1284,377,2025-05-01 05:49:26,DELIVERED,NORTH
1285,95,01-11-2025,DELIVERED,CENTRAL
1286,16,2026-06-10 06:40:05,CANCELLED,NORTH
1287,450,2024-12-19 06:30:23,DELIVERED,CENTRAL
1288,251,2025-03-16 02:58:05,DELIVERED,NORTH
1289,79,2025-02-11 08:02:40,SHIPPED,EAST
1290,226,2025-07-11 12:13:08,RETURNED,CENTRAL
1291,251,2025-09-14 05:05:14,DELIVERED,CENTRAL
1292,56,2025-04-27 05:45:11,DELIVERED,CENTRAL
1293,81,2025-01-06 02:32:20,CANCELLED,CENTRAL
1294,567,2025-01-11 17:01:50,DELIVERED,SOUTH
1295,,2025-01-30 14:40:45,DELIVERED,WEST
1296,22,2025-08-23 12:18:34,SHIPPED,CENTRAL
1297,87,2024-09-16 09:15:44,DELIVERED,WEST
1298,,2025-05-25 03:57:38,PLACED,SOUTH
1299,442,18-09-2025,DELIVERED,CENTRAL
1300,27,2026-07-08 20:38:10,CANCELLED,EAST
1301,222,12-03-2026,DELIVERED,CENTRAL
1302,438,2026-03-31 20:57:27,DELIVERED,NORTH
1303,567,2025-05-29 10:54:18,RETURNED,EAST
1304,548,2025-07-27 00:18:48,DELIVERED,CENTRAL
1305,391,2025-07-29 23:42:31,RETURNED,SOUTH
1306,288,2026-04-14 01:25:04,SHIPPED,SOUTH
1307,303,2025-04-20 04:03:32,PLACED,EAST
1308,257,2026-03-31 17:28:59,DELIVERED,NORTH
1309,583,2025-12-27 05:45:58,SHIPPED,SOUTH
1310,18,08-07-2025,PLACED,EAST
1311,570,2025-01-17 04:52:42,DELIVERED,NORTH
1312,565,2025-04-01 21:52:43,DELIVERED,EAST
1313,283,2025-02-18 14:11:28,PLACED,SOUTH
1314,51,2025-01-28 17:19:44,PLACED,CENTRAL
1315,594,04-04-2025,DELIVERED,NORTH
1316,266,16-02-2025,CANCELLED,EAST
1317,46,2025-11-10 11:36:03,PLACED,CENTRAL
1318,524,2024-09-30 03:46:36,DELIVERED,EAST
1319,426,2024-09-25 10:51:54,CANCELLED,SOUTH
1320,,2025-11-15 10:40:48,DELIVERED,WEST
1321,384,2025-08-01 14:12:17,SHIPPED,NORTH
1322,46,2025-03-14 22:15:31,RETURNED,NORTH
1323,217,2026-04-20 14:50:58,DELIVERED,CENTRAL
1324,353,2025-01-14 21:26:35,DELIVERED,SOUTH
1325,81,2024-09-30 01:11:22,RETURNED,CENTRAL
1326,589,2025-12-03 14:05:52,DELIVERED,NORTH
1327,541,12-04-2026,DELIVERED,CENTRAL
1328,325,2025-02-26 01:55:46,DELIVERED,SOUTH
1329,371,2025-01-27 08:06:52,DELIVERED,NORTH
1330,456,2026-02-21 04:21:03,DELIVERED,NORTH
1331,518,2024-09-29 09:00:54,DELIVERED,CENTRAL
1332,429,2025-01-26 11:05:54,CANCELLED,SOUTH
1333,251,2026-03-27 02:02:41,DELIVERED,SOUTH
1334,294,2025-04-23 07:21:35,PLACED,WEST
1335,152,2025-10-22 09:38:14,CANCELLED,SOUTH
1336,465,2024-08-13 01:10:09,DELIVERED,CENTRAL
1337,482,2026-02-28 23:48:07,CANCELLED,WEST
1338,,2024-12-08 15:54:20,PLACED,CENTRAL
1339,433,2025-05-03 05:53:38,DELIVERED,SOUTH
1340,122,2025-04-19 14:33:41,CANCELLED,CENTRAL
1341,111,12-02-2026,DELIVERED,EAST
1342,419,2025-12-03 23:33:38,CANCELLED,EAST
1343,138,2026-02-21 16:22:15,DELIVERED,CENTRAL
1344,8,2025-11-05 00:38:06,DELIVERED,WEST
1345,450,2024-12-16 06:20:30,DELIVERED,NORTH
1346,506,22-04-2025,DELIVERED,CENTRAL
1347,437,2025-03-10 13:34:46,DELIVERED,SOUTH
1348,43,2026-04-25 05:49:14,CANCELLED,SOUTH
1349,285,2025-10-21 17:20:45,DELIVERED,EAST
1350,122,2025-03-12 13:47:07,DELIVERED,SOUTH
1351,266,2025-11-14 19:49:52,RETURNED,EAST
1352,212,2025-10-03 21:04:21,DELIVERED,NORTH
1353,41,2026-06-23 18:48:56,DELIVERED,NORTH
1354,27,2025-05-15 00:44:07,RETURNED,CENTRAL
1355,456,2025-09-09 14:09:57,DELIVERED,NORTH
1356,123,2025-07-12 04:18:38,DELIVERED,NORTH
1357,286,2026-02-20 06:38:29,RETURNED,NORTH
1358,228,16-02-2026,SHIPPED,EAST
1359,526,2026-01-05 00:30:24,DELIVERED,EAST
1360,40,2025-07-03 14:44:40,DELIVERED,CENTRAL
1361,572,2025-12-27 12:21:51,DELIVERED,NORTH
1362,386,2026-06-09 09:23:54,DELIVERED,EAST
1363,497,2026-04-25 03:36:54,DELIVERED,SOUTH
1364,91,2025-09-06 00:38:44,DELIVERED,NORTH
1365,503,2025-10-08 04:58:27,DELIVERED,NORTH
1366,270,2025-11-20 10:11:55,DELIVERED,EAST
1367,185,2026-06-13 21:02:57,SHIPPED,EAST
1368,502,2026-04-11 20:25:30,DELIVERED,CENTRAL
1369,99,2025-01-18 01:09:39,CANCELLED,EAST
1370,458,2025-04-10 17:50:26,DELIVERED,SOUTH
1371,327,2025-12-27 02:42:58,DELIVERED,SOUTH
1372,496,2026-05-15 12:59:14,DELIVERED,WEST
1373,30,2025-03-14 23:19:57,SHIPPED,WEST
1374,331,2025-02-20 04:40:31,DELIVERED,WEST
1375,267,10-07-2026,DELIVERED,SOUTH
1376,47,2025-03-28 15:03:19,SHIPPED,SOUTH
1377,113,2025-11-20 08:48:52,PLACED,CENTRAL
1378,,12-02-2026,DELIVERED,EAST
1379,567,2024-09-19 07:04:09,DELIVERED,EAST
1380,161,2026-05-14 00:13:50,CANCELLED,SOUTH
1381,166,2026-07-09 07:49:00,DELIVERED,CENTRAL
1382,14,2024-08-29 00:29:10,DELIVERED,CENTRAL
1383,408,2026-04-07 15:42:40,SHIPPED,EAST
1384,,2025-12-04 13:02:52,SHIPPED,EAST
1385,387,2025-12-22 23:13:45,CANCELLED,EAST
1386,79,2024-09-27 09:24:50,DELIVERED,WEST
1387,,2026-02-28 20:02:10,DELIVERED,SOUTH
1388,401,2024-12-29 21:43:03,CANCELLED,EAST
1389,24,2025-03-23 16:33:30,SHIPPED,EAST
1390,591,2025-08-02 03:32:22,DELIVERED,SOUTH
1391,575,2025-03-05 08:41:44,RETURNED,CENTRAL
1392,392,2024-08-14 08:51:53,DELIVERED,EAST
1393,111,2025-07-18 06:55:49,RETURNED,WEST
1394,458,2025-05-15 05:58:29,PLACED,EAST
1395,86,2024-10-14 02:10:49,SHIPPED,WEST
1396,86,2024-11-18 18:35:33,CANCELLED,CENTRAL
1397,581,2026-03-14 18:16:07,DELIVERED,EAST
1398,346,2026-05-11 00:54:57,DELIVERED,CENTRAL
1399,6,2025-02-25 06:34:59,DELIVERED,WEST
1400,321,2025-12-20 10:19:18,DELIVERED,WEST
1401,84,2026-07-17 12:58:45,DELIVERED,WEST
1402,14,2024-12-04 21:38:04,PLACED,SOUTH
1403,117,2024-08-31 08:10:02,DELIVERED,CENTRAL
1404,561,2025-06-21 18:49:53,SHIPPED,WEST
1405,278,2025-09-10 19:44:06,CANCELLED,CENTRAL
1406,145,2025-03-14 09:39:36,SHIPPED,CENTRAL
1407,381,2025-09-08 09:56:27,DELIVERED,SOUTH
1408,139,2024-12-06 13:37:19,CANCELLED,NORTH
1409,184,2024-11-25 18:42:35,RETURNED,NORTH
1410,193,2025-01-02 18:37:04,DELIVERED,EAST
1411,480,2025-11-05 17:26:03,DELIVERED,CENTRAL
1412,354,02-12-2025,SHIPPED,EAST
1413,437,2025-10-28 23:16:49,DELIVERED,WEST
1414,575,2025-09-25 05:17:15,SHIPPED,CENTRAL
1415,222,2025-03-06 11:18:31,DELIVERED,SOUTH
1416,393,2025-04-14 10:37:55,CANCELLED,CENTRAL
1417,485,2025-01-10 13:45:35,DELIVERED,SOUTH
1418,151,2024-11-20 07:55:37,CANCELLED,EAST
1419,54,2024-11-15 09:23:51,DELIVERED,WEST
1420,513,2026-03-14 07:33:55,DELIVERED,WEST
1421,486,2025-05-03 17:31:25,DELIVERED,CENTRAL
1422,220,2024-12-08 00:37:56,CANCELLED,SOUTH
1423,574,2025-07-10 00:53:36,DELIVERED,NORTH
1424,446,2025-12-20 11:52:41,PLACED,EAST
1425,355,2026-02-17 20:03:57,DELIVERED,SOUTH
1426,184,2026-07-26 19:58:04,PLACED,WEST
1427,200,2024-08-05 08:39:45,DELIVERED,EAST
1428,515,17-07-2026,SHIPPED,EAST
1429,408,2024-09-04 02:40:45,DELIVERED,EAST
1430,586,02-05-2026,DELIVERED,WEST
1431,466,2025-08-16 19:51:48,DELIVERED,CENTRAL
1432,40,15-05-2025,CANCELLED,SOUTH
1433,182,2026-06-08 10:59:56,PLACED,NORTH
1434,64,2025-04-02 01:47:38,DELIVERED,SOUTH
1435,18,2025-04-16 09:19:29,CANCELLED,EAST
1436,174,2026-07-05 11:55:58,DELIVERED,EAST
1437,413,2025-06-20 09:51:43,DELIVERED,NORTH
1438,514,2024-11-23 13:51:33,PLACED,WEST
1439,,2025-11-16 15:48:11,DELIVERED,SOUTH
1440,4,2025-03-30 16:31:37,DELIVERED,EAST
1441,89,2025-10-14 18:31:59,PLACED,NORTH
1442,89,2024-12-23 04:55:57,DELIVERED,NORTH
1443,11,2025-01-16 22:58:32,DELIVERED,SOUTH
1444,196,2026-03-04 12:42:10,PLACED,NORTH
1445,294,2024-12-17 06:14:08,DELIVERED,WEST
1446,193,2025-02-28 21:20:59,SHIPPED,EAST
1447,451,2025-02-22 11:28:44,DELIVERED,EAST
1448,536,2025-07-16 06:30:53,DELIVERED,SOUTH
1449,,2026-05-11 08:23:12,SHIPPED,CENTRAL
1450,445,2025-04-27 11:05:09,DELIVERED,EAST
1451,516,2025-10-03 10:46:41,DELIVERED,NORTH
1452,216,2025-02-17 13:27:18,SHIPPED,NORTH
1453,191,2025-08-05 02:33:11,DELIVERED,EAST
1454,35,2025-04-08 09:27:01,DELIVERED,NORTH
1455,487,2025-04-17 23:29:34,RETURNED,SOUTH
1456,314,2024-12-05 09:47:55,SHIPPED,NORTH
1457,468,2025-11-05 01:02:07,DELIVERED,WEST
1458,250,2025-02-13 04:20:05,DELIVERED,WEST
1459,308,2024-09-01 04:03:29,CANCELLED,CENTRAL
1460,437,2026-03-25 05:45:22,DELIVERED,CENTRAL
1461,,2025-09-02 20:10:52,DELIVERED,CENTRAL
1462,537,2025-01-02 03:36:08,DELIVERED,SOUTH
1463,342,2026-04-05 11:59:57,RETURNED,EAST
1464,145,2026-04-15 12:50:58,DELIVERED,WEST
