order_id,customer_id,order_date,status,region_code,customer_id_missing_flag
909,554,2025-02-04 02:43:53,SHIPPED,NORTH,False
910,30,2024-12-03 11:00:07,DELIVERED,WEST,False
911,226,2026-02-10 14:23:36,DELIVERED,NORTH,False
912,548,2025-12-06 02:11:39,PLACED,EAST,False
913,590,2026-03-19 05:33:51,PLACED,EAST,False
914,391,2025-12-21 21:56:44,DELIVERED,WEST,False
915,229,2025-02-18 05:51:40,PLACED,NORTH,False
916,193,2026-03-02 08:40:51,DELIVERED,SOUTH,False
917,390,2025-10-23 02:30:33,DELIVERED,CENTRAL,False
918,398,2025-06-26 02:18:44,DELIVERED,SOUTH,False
919,228,2024-10-22 18:54:20,DELIVERED,WEST,False
920,304,2026-05-13 06:50:58,DELIVERED,SOUTH,False
921,150,2026-03-04 06:12:23,CANCELLED,NORTH,False
922,317,2025-08-26 05:00:16,PLACED,CENTRAL,False
923,221,2025-08-20 11:56:40,RETURNED,NORTH,False
924,342,2024-11-27 14:34:33,SHIPPED,SOUTH,False
925,54,2026-07-19 00:54:34,SHIPPED,WEST,False
926,307,2026-04-26 00:55:40,CANCELLED,NORTH,False
927,346,2025-06-25 02:48:18,RETURNED,WEST,False
928,541,2026-02-16 11:41:15,DELIVERED,SOUTH,False
929,562,2025-06-02 20:27:02,DELIVERED,CENTRAL,False
930,56,2026-05-23 01:36:04,DELIVERED,SOUTH,False
931,453,2026-01-23 13:33:04,CANCELLED,SOUTH,False
932,201,2026-02-23 03:20:15,DELIVERED,CENTRAL,False
933,152,2025-05-20 11:30:31,DELIVERED,SOUTH,False
934,99,2025-05-04 04:33:48,SHIPPED,NORTH,False
935,528,2025-12-18 22:42:05,DELIVERED,SOUTH,False
936,414,2025-02-07 00:00:00,SHIPPED,WEST,False
937,177,2025-12-21 01:01:02,DELIVERED,NORTH,False
938,392,2025-03-02 18:23:55,DELIVERED,NORTH,False
939,85,2024-11-03 19:12:21,DELIVERED,CENTRAL,False
940,587,2025-10-19 18:36:26,DELIVERED,NORTH,False
941,186,2025-05-26 05:31:51,DELIVERED,WEST,False
942,129,2024-10-17 05:43:09,DELIVERED,CENTRAL,False
943,21,2025-06-02 20:53:58,DELIVERED,CENTRAL,False
944,532,2026-05-13 05:29:38,DELIVERED,NORTH,False
945,213,2025-12-25 12:51:55,SHIPPED,CENTRAL,False
946,6,2025-10-05 20:45:47,DELIVERED,NORTH,False
947,212,2025-12-20 22:06:02,DELIVERED,NORTH,False
948,128,2025-08-29 03:17:18,RETURNED,SOUTH,False
949,1,2025-02-09 21:20:19,RETURNED,CENTRAL,False
950,301,2025-12-25 23:35:16,PLACED,WEST,False
951,536,2026-07-09 10:13:42,DELIVERED,CENTRAL,False
952,102,2025-12-28 16:04:33,SHIPPED,SOUTH,False
953,221,2024-11-13 05:49:06,SHIPPED,EAST,False
954,433,2024-09-27 18:09:52,SHIPPED,SOUTH,False
955,86,2025-02-14 10:14:50,RETURNED,SOUTH,False
956,73,2025-12-03 00:00:06,RETURNED,SOUTH,False
957,578,2025-12-24 13:17:47,DELIVERED,SOUTH,False
958,158,2025-04-03 17:23:02,DELIVERED,NORTH,False
959,254,2024-09-30 05:09:47,DELIVERED,CENTRAL,False
960,338,2025-12-11 05:46:24,RETURNED,EAST,False
961,232,2025-03-01 00:00:00,DELIVERED,SOUTH,False
962,108,2026-03-31 23:12:43,SHIPPED,EAST,False
963,502,2024-10-14 05:00:18,DELIVERED,EAST,False
964,102,2026-06-28 00:00:00,DELIVERED,WEST,False
965,545,2025-10-03 11:54:20,CANCELLED,WEST,False
966,266,2024-08-08 09:02:44,DELIVERED,SOUTH,False
967,582,2026-02-23 05:16:00,RETURNED,EAST,False
968,256,2026-01-09 18:50:53,DELIVERED,SOUTH,False
969,363,2026-04-13 04:32:20,SHIPPED,WEST,False
970,235,2025-03-26 01:06:21,PLACED,EAST,False
971,321,2026-05-19 12:31:12,PLACED,SOUTH,False
972,170,2025-10-21 00:00:00,DELIVERED,CENTRAL,False
973,11,2025-06-26 07:37:39,RETURNED,SOUTH,False
974,528,2026-01-15 03:35:49,CANCELLED,NORTH,False
975,195,2026-07-09 12:09:11,PLACED,WEST,False
976,354,2025-02-06 16:42:25,DELIVERED,CENTRAL,False
977,44,2025-11-15 18:15:48,SHIPPED,CENTRAL,False
978,180,2024-09-28 08:22:57,PLACED,EAST,False
979,433,2025-08-20 20:56:09,DELIVERED,NORTH,False
980,256,2026-05-09 00:30:14,DELIVERED,NORTH,False
981,495,2025-03-17 00:04:34,PLACED,CENTRAL,False
982,313,2026-07-23 15:50:49,DELIVERED,NORTH,False
983,500,2024-09-14 15:49:00,DELIVERED,EAST,False
984,110,2024-08-05 00:05:06,DELIVERED,WEST,False
985,104,2025-07-01 14:45:54,PLACED,CENTRAL,False
986,421,2024-11-05 04:35:39,PLACED,EAST,False
987,405,2025-05-18 17:38:03,DELIVERED,SOUTH,False
988,276,2024-10-24 10:13:17,DELIVERED,WEST,False
989,363,2026-03-04 06:47:14,DELIVERED,SOUTH,False
990,292,2024-09-01 06:25:55,DELIVERED,EAST,False
991,165,2025-12-31 10:57:28,DELIVERED,EAST,False
992,501,2025-10-02 07:02:54,DELIVERED,SOUTH,False
993,410,2025-08-25 19:19:19,DELIVERED,WEST,False
994,111,2026-04-08 00:00:00,SHIPPED,CENTRAL,False
995,,2026-01-14 14:50:34,DELIVERED,EAST,True
996,9,2025-07-04 08:28:13,SHIPPED,NORTH,False
997,254,2025-11-23 17:08:37,DELIVERED,SOUTH,False
998,118,2026-06-03 05:14:12,DELIVERED,WEST,False
999,106,2026-01-27 14:17:21,DELIVERED,SOUTH,False
1000,153,2025-01-26 04:01:52,DELIVERED,EAST,False
1001,150,2025-06-28 00:00:00,SHIPPED,NORTH,False
1002,538,2025-03-27 00:33:59,RETURNED,SOUTH,False
1003,491,2024-09-17 15:38:30,DELIVERED,EAST,False
1004,373,2025-03-06 21:56:30,DELIVERED,SOUTH,False
1005,49,2024-12-20 00:00:00,PLACED,EAST,False
1006,484,2025-03-06 14:32:55,PLACED,SOUTH,False
1007,504,2025-05-10 09:38:44,PLACED,NORTH,False
1008,134,2025-04-15 06:14:03,CANCELLED,CENTRAL,False
1009,381,2025-02-02 01:20:35,SHIPPED,WEST,False
1010,109,2024-11-10 08:25:27,DELIVERED,NORTH,False
1011,196,2024-12-28 20:25:45,RETURNED,NORTH,False
1012,352,2025-03-23 03:55:39,RETURNED,SOUTH,False
1013,158,2024-09-04 00:41:53,DELIVERED,EAST,False
1014,574,2025-04-27 18:52:41,DELIVERED,NORTH,False
1015,70,2025-08-11 00:25:43,RETURNED,CENTRAL,False
1016,171,2025-11-09 09:02:01,RETURNED,EAST,False
1017,,2025-10-14 00:00:00,RETURNED,SOUTH,True
1018,408,2025-08-20 11:57:05,CANCELLED,NORTH,False
1019,522,2025-05-26 09:04:58,DELIVERED,CENTRAL,False
1020,189,2024-08-03 19:07:08,SHIPPED,NORTH,False
1021,526,2025-07-20 18:02:07,DELIVERED,EAST,False
1022,226,2025-03-19 04:37:10,DELIVERED,SOUTH,False
1023,547,2025-02-02 00:40:57,DELIVERED,EAST,False
1024,277,2026-06-10 09:02:10,DELIVERED,SOUTH,False
1025,216,2025-09-20 05:34:18,DELIVERED,CENTRAL,False
1026,333,2024-10-04 15:49:14,CANCELLED,EAST,False
1027,419,2026-06-29 18:11:32,DELIVERED,NORTH,False
1028,11,2026-05-02 23:12:06,DELIVERED,EAST,False
1029,17,2025-09-22 09:39:04,CANCELLED,CENTRAL,False
1030,392,2025-12-21 20:10:34,DELIVERED,CENTRAL,False
1031,453,2025-01-19 09:00:35,SHIPPED,WEST,False
1032,238,2026-02-18 20:40:47,DELIVERED,WEST,False
1033,186,2025-07-23 19:39:08,CANCELLED,SOUTH,False
1034,185,2025-12-16 23:28:22,DELIVERED,SOUTH,False
1035,193,2024-09-23 22:43:07,DELIVERED,WEST,False
1036,413,2024-10-17 20:29:36,PLACED,NORTH,False
1037,387,2025-05-26 00:00:00,CANCELLED,NORTH,False
1038,86,2025-02-24 21:28:42,DELIVERED,NORTH,False
1039,10,2026-04-07 21:37:30,DELIVERED,EAST,False
1040,88,2025-01-05 03:32:55,DELIVERED,WEST,False
1041,315,2025-04-15 16:23:09,SHIPPED,CENTRAL,False
1042,557,2024-11-04 00:00:00,PLACED,CENTRAL,False
1043,524,2026-06-20 12:45:13,PLACED,SOUTH,False
1044,,2025-06-28 18:22:53,DELIVERED,EAST,True
1045,394,2026-01-16 10:15:05,CANCELLED,NORTH,False
1046,113,2025-01-22 09:24:07,RETURNED,EAST,False
1047,342,2024-10-31 22:13:19,RETURNED,NORTH,False
1048,155,2024-12-17 07:25:26,DELIVERED,SOUTH,False
1049,154,2026-06-25 16:55:04,DELIVERED,EAST,False
1050,107,2025-02-27 13:32:41,DELIVERED,EAST,False
1051,79,2026-04-05 00:00:00,RETURNED,SOUTH,False
1052,151,2025-04-06 18:00:16,DELIVERED,WEST,False
1053,116,2025-10-23 19:46:19,DELIVERED,SOUTH,False
1054,131,2024-12-20 06:20:45,DELIVERED,WEST,False
1055,424,2025-11-11 09:18:16,DELIVERED,SOUTH,False
1056,563,2025-08-22 02:39:30,DELIVERED,CENTRAL,False
1057,394,2024-10-04 22:44:50,DELIVERED,CENTRAL,False
1058,225,2026-01-29 02:36:33,DELIVERED,SOUTH,False
1059,18,2025-05-09 11:35:47,RETURNED,NORTH,False
1060,358,2025-05-08 06:53:26,CANCELLED,SOUTH,False
1061,148,2026-05-11 18:13:55,RETURNED,WEST,False
1062,230,2024-09-13 09:24:41,PLACED,SOUTH,False
1063,27,2026-01-23 16:39:52,DELIVERED,NORTH,False
1064,76,2025-08-06 08:41:29,CANCELLED,NORTH,False
1065,145,2024-10-01 08:32:30,PLACED,WEST,False
1066,187,2025-07-31 21:02:57,DELIVERED,EAST,False
1067,346,2025-07-11 20:16:06,DELIVERED,EAST,False
1068,62,2026-06-16 09:57:34,DELIVERED,SOUTH,False
1069,12,2025-06-04 21:15:28,DELIVERED,WEST,False
1070,265,2026-07-15 22:12:07,DELIVERED,SOUTH,False
1071,161,2025-02-28 03:14:01,DELIVERED,SOUTH,False
1072,411,2025-11-24 00:00:00,DELIVERED,CENTRAL,False
1073,80,2026-04-27 05:45:35,DELIVERED,WEST,False
1074,169,2024-09-12 11:09:12,DELIVERED,SOUTH,False
1075,107,2024-09-30 10:27:25,DELIVERED,EAST,False
1076,,2025-03-08 04:43:06,PLACED,SOUTH,True
1077,317,2024-12-24 19:47:53,DELIVERED,NORTH,False
1078,88,2025-10-17 19:51:31,DELIVERED,WEST,False
1079,,2025-04-02 08:12:06,DELIVERED,EAST,True
1080,408,2025-08-24 12:42:13,DELIVERED,EAST,False
1081,100,2025-04-15 08:13:07,DELIVERED,NORTH,False
1082,154,2024-08-19 09:31:34,DELIVERED,CENTRAL,False
1083,39,2025-03-14 08:13:02,DELIVERED,NORTH,False
1084,96,2026-02-10 01:06:56,SHIPPED,SOUTH,False
1085,165,2025-08-25 14:52:22,DELIVERED,CENTRAL,False
1086,350,2025-07-14 13:38:08,DELIVERED,EAST,False
1087,442,2024-09-01 01:53:40,DELIVERED,WEST,False
1088,77,2024-11-27 08:58:05,RETURNED,NORTH,False
1089,147,2026-03-19 05:11:24,DELIVERED,NORTH,False
1090,466,2025-04-01 16:08:25,SHIPPED,NORTH,False
1091,373,2025-05-02 11:15:57,SHIPPED,WEST,False
1092,485,2025-02-15 20:40:34,DELIVERED,SOUTH,False
1093,583,2025-08-15 00:00:00,CANCELLED,WEST,False
1094,133,2025-07-09 09:37:24,CANCELLED,EAST,False
1095,424,2025-08-28 23:27:01,CANCELLED,NORTH,False
1096,59,2026-02-27 14:02:04,DELIVERED,CENTRAL,False
1097,,2026-05-25 14:11:13,DELIVERED,CENTRAL,True
1098,75,2025-01-21 05:58:38,DELIVERED,NORTH,False
1099,480,2025-12-13 00:46:43,CANCELLED,NORTH,False
1100,111,2026-07-14 14:42:01,DELIVERED,WEST,False
1101,337,2024-09-20 01:50:11,RETURNED,WEST,False
1102,488,2024-10-28 19:11:57,PLACED,SOUTH,False
1103,150,2025-12-11 06:29:54,DELIVERED,CENTRAL,False
1104,64,2026-07-29 08:52:24,DELIVERED,WEST,False
1105,217,2026-06-06 00:00:00,DELIVERED,WEST,False
1106,181,2024-10-04 22:15:16,SHIPPED,NORTH,False
1107,463,2026-06-08 18:00:23,SHIPPED,EAST,False
1108,56,2024-10-11 19:13:47,DELIVERED,EAST,False
1109,358,2025-06-22 12:36:37,DELIVERED,SOUTH,False
1110,448,2025-05-03 11:56:42,DELIVERED,NORTH,False
1111,204,2024-09-30 10:27:34,DELIVERED,SOUTH,False
1112,325,2024-08-12 00:27:38,DELIVERED,SOUTH,False
1113,325,2024-10-28 05:47:08,DELIVERED,EAST,False
1114,4,2025-07-16 23:01:40,CANCELLED,WEST,False
1115,593,2024-10-15 00:00:00,DELIVERED,SOUTH,False
1116,560,2026-03-25 11:34:17,DELIVERED,EAST,False
1117,196,2026-01-10 21:11:19,PLACED,EAST,False
1118,,2026-06-28 10:51:32,CANCELLED,NORTH,True
1119,467,2025-06-18 14:31:15,DELIVERED,CENTRAL,False
1120,344,2024-10-28 01:33:22,DELIVERED,EAST,False
1121,167,2025-09-26 13:50:00,SHIPPED,WEST,False
1122,102,2024-10-08 01:21:30,PLACED,NORTH,False
1123,422,2024-10-20 12:38:51,DELIVERED,CENTRAL,False
1124,455,2025-08-26 23:20:19,PLACED,EAST,False
1125,217,2025-01-21 02:46:21,DELIVERED,NORTH,False
1126,481,2024-11-05 15:44:24,DELIVERED,WEST,False
1127,406,2024-08-06 21:46:11,DELIVERED,CENTRAL,False
1128,271,2025-03-27 18:17:22,DELIVERED,WEST,False
1129,5,2026-07-01 04:42:23,PLACED,NORTH,False
1130,384,2026-05-16 01:04:54,CANCELLED,CENTRAL,False
1131,175,2025-10-19 10:20:49,SHIPPED,WEST,False
1132,403,2026-05-06 00:00:00,RETURNED,WEST,False
1133,400,2026-02-17 13:00:16,RETURNED,CENTRAL,False
1134,237,2024-10-17 08:16:01,PLACED,NORTH,False
1135,402,2026-05-17 19:13:54,RETURNED,CENTRAL,False
1136,331,2025-01-06 06:24:35,PLACED,NORTH,False
1137,157,2024-08-22 14:34:16,DELIVERED,NORTH,False
1138,26,2026-02-28 14:12:48,RETURNED,EAST,False
1139,228,2025-03-19 15:02:12,CANCELLED,WEST,False
1140,53,2025-03-02 13:42:57,PLACED,NORTH,False
1141,594,2026-06-05 08:54:54,DELIVERED,CENTRAL,False
1142,146,2025-03-08 09:29:33,SHIPPED,NORTH,False
1143,371,2026-07-10 22:19:03,DELIVERED,WEST,False
1144,424,2024-09-27 03:33:19,DELIVERED,SOUTH,False
1145,385,2026-06-23 01:27:43,RETURNED,SOUTH,False
1146,11,2026-07-03 21:02:11,DELIVERED,CENTRAL,False
1147,121,2025-04-24 06:26:59,DELIVERED,CENTRAL,False
1148,6,2024-12-02 00:34:16,SHIPPED,NORTH,False
1149,31,2025-09-21 00:00:00,DELIVERED,SOUTH,False
1150,374,2024-10-29 03:48:42,PLACED,SOUTH,False
1151,130,2025-02-24 20:14:56,SHIPPED,NORTH,False
1152,565,2025-12-20 08:45:14,DELIVERED,WEST,False
1153,410,2026-07-18 09:48:53,SHIPPED,EAST,False
1154,106,2025-10-28 07:59:31,DELIVERED,SOUTH,False
1155,500,2025-07-03 16:29:51,DELIVERED,EAST,False
1156,111,2025-11-15 16:48:41,SHIPPED,EAST,False
1157,66,2025-07-16 01:29:10,PLACED,CENTRAL,False
1158,420,2025-03-16 22:44:36,CANCELLED,CENTRAL,False
1159,31,2024-10-29 01:13:48,DELIVERED,SOUTH,False
1160,75,2025-01-15 03:19:24,DELIVERED,EAST,False
1161,327,2026-01-17 00:00:00,DELIVERED,WEST,False
1162,330,2026-06-30 01:48:07,PLACED,EAST,False
1163,540,2025-01-16 21:48:43,SHIPPED,CENTRAL,False
1164,77,2025-10-20 19:10:24,DELIVERED,WEST,False
1165,328,2025-01-01 21:47:29,CANCELLED,WEST,False
1166,,2025-03-02 03:28:29,PLACED,SOUTH,True
1167,393,2025-01-31 15:13:26,SHIPPED,CENTRAL,False
1168,473,2025-03-09 20:57:47,RETURNED,NORTH,False
1169,541,2024-08-31 09:15:15,PLACED,WEST,False
1170,426,2026-02-13 18:25:32,DELIVERED,EAST,False
1171,570,2026-03-25 15:50:27,DELIVERED,WEST,False
1172,466,2025-08-19 04:27:40,RETURNED,NORTH,False
1173,106,2024-08-23 17:58:16,CANCELLED,SOUTH,False
1174,331,2026-06-01 01:27:01,DELIVERED,SOUTH,False
1175,378,2026-04-26 22:05:39,RETURNED,NORTH,False
1176,45,2024-10-26 00:00:00,DELIVERED,EAST,False
1177,389,2025-02-26 15:31:31,RETURNED,CENTRAL,False
1178,130,2025-04-06 00:47:33,DELIVERED,WEST,False
1179,126,2025-09-10 06:22:49,DELIVERED,WEST,False
1180,330,2026-03-24 03:07:39,SHIPPED,EAST,False
1181,85,2025-05-02 04:34:39,CANCELLED,SOUTH,False
1182,77,2025-08-20 00:00:00,PLACED,SOUTH,False
1183,395,2024-12-24 23:02:05,DELIVERED,CENTRAL,False
1184,527,2026-05-29 18:49:57,RETURNED,WEST,False
1185,517,2024-10-22 01:39:14,SHIPPED,EAST,False
1186,464,2026-06-06 02:03:37,SHIPPED,WEST,False
1187,285,2025-06-25 15:02:36,DELIVERED,CENTRAL,False
1188,151,2025-07-25 00:48:27,DELIVERED,SOUTH,False
1189,,2025-07-24 22:48:26,PLACED,CENTRAL,True
1190,272,2024-10-31 21:45:36,PLACED,WEST,False
1191,407,2025-08-26 01:30:26,DELIVERED,WEST,False
1192,101,2024-09-08 03:55:53,DELIVERED,WEST,False
1193,194,2025-06-09 18:43:29,SHIPPED,CENTRAL,False
1194,444,2024-10-24 19:20:51,DELIVERED,NORTH,False
1195,55,2026-06-27 00:00:00,SHIPPED,NORTH,False
1196,283,2025-01-23 21:36:49,DELIVERED,WEST,False
1197,104,2025-01-18 19:00:53,CANCELLED,EAST,False
1198,176,2026-04-03 07:01:30,DELIVERED,CENTRAL,False
1199,4,2024-10-13 04:48:31,RETURNED,CENTRAL,False
1200,313,2026-05-25 04:56:37,SHIPPED,EAST,False
1201,171,2024-12-24 12:21:10,DELIVERED,NORTH,False
1202,439,2025-04-17 00:00:00,RETURNED,NORTH,False
1203,10,2025-11-05 09:03:31,DELIVERED,NORTH,False
1204,254,2025-08-03 01:18:38,CANCELLED,CENTRAL,False
1205,298,2026-05-11 20:13:15,DELIVERED,SOUTH,False
1206,103,2025-03-25 14:11:52,DELIVERED,WEST,False
1207,559,2025-02-16 21:09:22,SHIPPED,WEST,False
1208,,2025-05-01 21:25:55,DELIVERED,CENTRAL,True
1209,496,2024-10-27 14:01:07,DELIVERED,NORTH,False
1210,421,2026-05-28 01:56:46,RETURNED,EAST,False
1211,251,2025-10-23 14:56:59,RETURNED,EAST,False
1212,92,2024-12-29 13:28:43,DELIVERED,NORTH,False
1213,558,2026-06-30 10:42:05,RETURNED,CENTRAL,False
1214,358,2026-06-21 17:25:29,DELIVERED,EAST,False
1215,43,2025-10-25 02:58:36,DELIVERED,CENTRAL,False
1216,466,2025-10-15 03:21:11,DELIVERED,EAST,False
1217,9,2025-08-23 12:40:25,PLACED,SOUTH,False
1218,297,2025-11-28 12:23:02,SHIPPED,WEST,False
1219,302,2024-08-13 02:39:48,SHIPPED,CENTRAL,False
1220,501,2025-03-26 00:00:00,DELIVERED,NORTH,False
1221,,2024-11-15 23:15:51,SHIPPED,CENTRAL,True
1222,575,2024-11-29 10:05:57,DELIVERED,SOUTH,False
1223,202,2025-07-02 14:00:37,PLACED,SOUTH,False
1224,,2026-07-26 15:09:52,CANCELLED,WEST,True
1225,101,2026-06-25 15:21:13,DELIVERED,EAST,False
1226,447,2026-01-10 08:02:45,CANCELLED,SOUTH,False
1227,205,2025-02-11 04:43:08,DELIVERED,EAST,False
1228,305,2025-10-15 03:24:10,DELIVERED,SOUTH,False
1229,448,2024-10-14 14:21:29,DELIVERED,EAST,False
1230,367,2025-07-30 19:12:54,DELIVERED,WEST,False
1231,573,2024-08-21 12:32:38,DELIVERED,SOUTH,False
1232,310,2026-04-03 23:53:05,DELIVERED,SOUTH,False
1233,580,2026-06-13 19:28:32,DELIVERED,WEST,False
1234,7,2025-07-26 11:21:46,CANCELLED,WEST,False
1235,87,2024-09-12 11:32:48,RETURNED,NORTH,False
1236,100,2026-05-01 10:04:28,DELIVERED,EAST,False
1237,125,2026-02-27 03:24:57,DELIVERED,NORTH,False
1238,529,2024-11-20 23:11:10,RETURNED,SOUTH,False
1239,159,2025-03-22 17:02:14,DELIVERED,NORTH,False
1240,206,2024-10-29 00:00:00,SHIPPED,NORTH,False
1241,254,2025-01-06 16:18:35,PLACED,CENTRAL,False
1242,57,2026-07-21 06:43:10,DELIVERED,SOUTH,False
1243,560,2025-02-19 03:48:46,DELIVERED,CENTRAL,False
1244,150,2025-12-08 00:00:00,PLACED,SOUTH,False
1245,560,2025-01-03 14:48:50,SHIPPED,NORTH,False
1246,505,2025-05-13 07:42:10,DELIVERED,NORTH,False
1247,436,2024-11-24 00:00:00,DELIVERED,CENTRAL,False
1248,595,2025-03-24 00:00:00,DELIVERED,CENTRAL,False
1249,364,2024-11-17 04:48:21,DELIVERED,EAST,False
1250,,2024-12-01 23:11:48,CANCELLED,CENTRAL,True
1251,538,2025-05-31 09:45:54,SHIPPED,SOUTH,False
1252,577,2025-04-21 12:50:38,CANCELLED,SOUTH,False
1253,311,2026-07-19 06:51:28,RETURNED,WEST,False
1254,484,2025-11-14 13:42:34,DELIVERED,CENTRAL,False
1255,539,2025-02-18 08:19:23,DELIVERED,CENTRAL,False
1256,414,2024-09-22 00:00:00,CANCELLED,SOUTH,False
1257,109,2025-08-23 22:07:21,DELIVERED,SOUTH,False
1258,243,2024-10-21 21:23:28,SHIPPED,WEST,False
1259,431,2026-07-18 00:00:00,DELIVERED,NORTH,False
1260,,2026-03-06 00:00:00,DELIVERED,CENTRAL,True
1261,31,2026-07-19 08:14:08,PLACED,WEST,False
1262,588,2025-10-07 05:19:10,SHIPPED,WEST,False
1263,231,2025-01-04 06:30:16,DELIVERED,CENTRAL,False
1264,197,2024-10-06 19:29:50,DELIVERED,NORTH,False
1265,144,2026-06-25 00:00:00,DELIVERED,CENTRAL,False
1266,74,2025-04-22 15:19:09,DELIVERED,CENTRAL,False
1267,213,2025-10-18 00:28:07,DELIVERED,EAST,False
1268,573,2026-05-25 20:55:54,PLACED,WEST,False
1269,73,2025-10-17 00:00:00,DELIVERED,EAST,False
1270,511,2025-01-27 00:00:00,DELIVERED,NORTH,False
1271,297,2026-07-18 08:25:15,DELIVERED,EAST,False
1272,162,2025-03-12 00:00:00,DELIVERED,CENTRAL,False
1273,513,2025-03-31 12:33:46,PLACED,NORTH,False
1274,270,2025-12-21 00:00:00,DELIVERED,EAST,False
1275,61,2024-11-17 04:31:41,CANCELLED,EAST,False
1276,64,2025-01-31 00:13:22,CANCELLED,CENTRAL,False
1277,37,2025-04-26 15:01:43,RETURNED,CENTRAL,False
1278,83,2026-06-21 08:32:47,RETURNED,EAST,False
1279,107,2024-08-28 15:38:01,SHIPPED,EAST,False
1280,311,2026-03-31 00:59:44,RETURNED,NORTH,False
1281,27,2026-03-24 21:11:45,SHIPPED,CENTRAL,False
1282,19,2025-10-04 03:16:16,DELIVERED,WEST,False
1283,441,2026-01-27 17:53:02,PLACED,WEST,False
1284,377,2025-05-01 05:49:26,DELIVERED,NORTH,False
1285,95,2025-11-01 00:00:00,DELIVERED,CENTRAL,False
1286,16,2026-06-10 06:40:05,CANCELLED,NORTH,False
1287,450,2024-12-19 06:30:23,DELIVERED,CENTRAL,False
1288,251,2025-03-16 02:58:05,DELIVERED,NORTH,False
1289,79,2025-02-11 08:02:40,SHIPPED,EAST,False
1290,226,2025-07-11 12:13:08,RETURNED,CENTRAL,False
1291,251,2025-09-14 05:05:14,DELIVERED,CENTRAL,False
1292,56,2025-04-27 05:45:11,DELIVERED,CENTRAL,False
1293,81,2025-01-06 02:32:20,CANCELLED,CENTRAL,False
1294,567,2025-01-11 17:01:50,DELIVERED,SOUTH,False
1295,,2025-01-30 14:40:45,DELIVERED,WEST,True
1296,22,2025-08-23 12:18:34,SHIPPED,CENTRAL,False
1297,87,2024-09-16 09:15:44,DELIVERED,WEST,False
1298,,2025-05-25 03:57:38,PLACED,SOUTH,True
1299,442,2025-09-18 00:00:00,DELIVERED,CENTRAL,False
1300,27,2026-07-08 20:38:10,CANCELLED,EAST,False
1301,222,2026-03-12 00:00:00,DELIVERED,CENTRAL,False
1302,438,2026-03-31 20:57:27,DELIVERED,NORTH,False
1303,567,2025-05-29 10:54:18,RETURNED,EAST,False
1304,548,2025-07-27 00:18:48,DELIVERED,CENTRAL,False
1305,391,2025-07-29 23:42:31,RETURNED,SOUTH,False
1306,288,2026-04-14 01:25:04,SHIPPED,SOUTH,False
1307,303,2025-04-20 04:03:32,PLACED,EAST,False
1308,257,2026-03-31 17:28:59,DELIVERED,NORTH,False
1309,583,2025-12-27 05:45:58,SHIPPED,SOUTH,False
1310,18,2025-07-08 00:00:00,PLACED,EAST,False
1311,570,2025-01-17 04:52:42,DELIVERED,NORTH,False
1312,565,2025-04-01 21:52:43,DELIVERED,EAST,False
1313,283,2025-02-18 14:11:28,PLACED,SOUTH,False
1314,51,2025-01-28 17:19:44,PLACED,CENTRAL,False
1315,594,2025-04-04 00:00:00,DELIVERED,NORTH,False
1316,266,2025-02-16 00:00:00,CANCELLED,EAST,False
1317,46,2025-11-10 11:36:03,PLACED,CENTRAL,False
1318,524,2024-09-30 03:46:36,DELIVERED,EAST,False
1319,426,2024-09-25 10:51:54,CANCELLED,SOUTH,False
1320,,2025-11-15 10:40:48,DELIVERED,WEST,True
1321,384,2025-08-01 14:12:17,SHIPPED,NORTH,False
1322,46,2025-03-14 22:15:31,RETURNED,NORTH,False
1323,217,2026-04-20 14:50:58,DELIVERED,CENTRAL,False
1324,353,2025-01-14 21:26:35,DELIVERED,SOUTH,False
1325,81,2024-09-30 01:11:22,RETURNED,CENTRAL,False
1326,589,2025-12-03 14:05:52,DELIVERED,NORTH,False
1327,541,2026-04-12 00:00:00,DELIVERED,CENTRAL,False
1328,325,2025-02-26 01:55:46,DELIVERED,SOUTH,False
1329,371,2025-01-27 08:06:52,DELIVERED,NORTH,False
1330,456,2026-02-21 04:21:03,DELIVERED,NORTH,False
1331,518,2024-09-29 09:00:54,DELIVERED,CENTRAL,False
1332,429,2025-01-26 11:05:54,CANCELLED,SOUTH,False
1333,251,2026-03-27 02:02:41,DELIVERED,SOUTH,False
1334,294,2025-04-23 07:21:35,PLACED,WEST,False
1335,152,2025-10-22 09:38:14,CANCELLED,SOUTH,False
1336,465,2024-08-13 01:10:09,DELIVERED,CENTRAL,False
1337,482,2026-02-28 23:48:07,CANCELLED,WEST,False
1338,,2024-12-08 15:54:20,PLACED,CENTRAL,True
1339,433,2025-05-03 05:53:38,DELIVERED,SOUTH,False
1340,122,2025-04-19 14:33:41,CANCELLED,CENTRAL,False
1341,111,2026-02-12 00:00:00,DELIVERED,EAST,False
1342,419,2025-12-03 23:33:38,CANCELLED,EAST,False
1343,138,2026-02-21 16:22:15,DELIVERED,CENTRAL,False
1344,8,2025-11-05 00:38:06,DELIVERED,WEST,False
1345,450,2024-12-16 06:20:30,DELIVERED,NORTH,False
1346,506,2025-04-22 00:00:00,DELIVERED,CENTRAL,False
1347,437,2025-03-10 13:34:46,DELIVERED,SOUTH,False
1348,43,2026-04-25 05:49:14,CANCELLED,SOUTH,False
