order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_date,order_status
ORD001001,CUST00282,PROD0126,1,8384.51,2025-12-07,2025-12-18,Delivered
ORD002910,CUST00689,PROD0055,2,70.6,2026-03-06,2026-03-15,Delivered
ORD005205,CUST00095,PROD0021,4,156.01,2025-02-28,2025-03-05,Delivered
ORD000236,CUST00088,PROD0011,4,1483.6,2025-10-13,,Shipped
ORD004874,CUST00714,PROD0089,5,16755.29,2026-01-23,,Shipped
ORD002063,CUST00468,PROD0121,3,751.76,2026-02-20,2026-02-25,Delivered
ORD004919,CUST00670,PROD0109,5,854.47,2025-02-25,,Processing
ORD000886,CUST00373,PROD0085,4,4763.96,2025-07-30,2025-07-31,Delivered
ORD002689,CUST00005,PROD0064,2,3664.82,2025-04-17,,Returned
ORD001772,CUST00135,PROD0034,4,2546.45,2025-11-20,2025-12-01,Delivered
ORD000646,CUST00102,PROD0030,2,429.82,2025-01-18,,Processing
ORD005444,CUST00683,PROD0120,5,418.7,2025-12-21,2025-12-30,Delivered
ORD002770,CUST00696,PROD0042,5,915.41,2025-12-11,,Cancelled
ORD000883,CUST00677,PROD0145,3,2463.88,2025-11-03,,Processing
ORD001493,CUST00694,PROD0069,5,58378.98,2026-02-15,2026-02-18,Delivered
ORD002180,CUST00679,PROD0116,1,8033.73,2025-02-18,,Processing
ORD001208,CUST00454,PROD0106,1,3327.3,2026-05-14,2026-05-18,Delivered
ORD001260,CUST00140,PROD0037,1,1155.64,2026-05-01,,Processing
ORD000073,CUST00777,PROD0082,3,503.97,2025-03-21,,Processing
ORD002500,CUST00183,PROD0088,4,34407.7,2025-10-09,,Returned
ORD002604,CUST00388,PROD0093,2,513.19,2026-03-24,,Returned
ORD002260,CUST00181,PROD0058,5,4704.83,2025-04-19,,Cancelled
ORD001821,CUST00721,PROD0110,5,1192.79,2025-05-05,2025-05-14,Delivered
ORD001463,CUST00315,PROD0095,3,6063.96,2026-05-30,,Shipped
ORD005059,CUST00306,PROD0116,5,8033.73,2025-09-02,,Processing
ORD001581,CUST00435,PROD0003,5,14338.6,2026-03-17,,Returned
ORD004748,CUST00340,PROD0001,1,2002.86,2025-06-21,,Processing
ORD002216,CUST00798,PROD0057,4,1462.31,2025-09-01,,Processing
ORD004733,CUST00458,PROD0091,1,1751.39,2026-02-17,,Processing
ORD001417,CUST00473,PROD0024,3,1123.83,2025-12-28,,Delivered
ORD001437,CUST00037,PROD0124,5,2908.87,2026-07-23,2026-07-30,Delivered
ORD003175,CUST00485,PROD0083,2,385.32,2025-08-27,2025-09-04,Delivered
ORD001559,CUST00642,PROD0149,1,5764.99,2025-06-23,,Cancelled
ORD005468,CUST00070,PROD0021,2,156.01,2026-07-10,2026-07-20,Delivered
ORD004710,CUST00438,PROD0037,5,1155.64,2026-01-02,,Delivered
ORD005043,CUST00196,PROD0099,1,14295.1,2025-05-05,,Cancelled
ORD005297,CUST00377,PROD0052,3,1448.8,2025-03-16,,Cancelled
ORD004616,CUST00001,PROD0123,3,21424.68,2025-04-11,2025-04-19,Delivered
ORD001252,CUST00724,PROD0013,4,39659.48,2026-03-09,,Shipped
ORD002601,CUST00580,PROD0008,3,545.71,2025-10-01,,Returned
ORD002235,CUST00499,PROD0084,5,317.91,2026-02-12,2026-02-21,Delivered
ORD002263,CUST00623,PROD0125,3,11796.3,2025-09-25,2025-09-29,Delivered
ORD002148,CUST00228,PROD0072,3,263.08,2026-06-10,2026-06-14,Delivered
ORD003032,CUST00735,PROD0082,4,503.97,2025-09-10,,Processing
ORD001292,CUST00496,PROD0085,1,4763.96,2025-05-05,2025-05-17,Delivered
ORD002786,CUST00391,PROD0128,2,3825.7,2025-01-18,,Cancelled
ORD002504,CUST00786,PROD0019,4,4410.8,2026-07-10,2026-07-18,Delivered
ORD000158,CUST00557,PROD0045,5,1228.68,2025-01-09,,Shipped
ORD002380,CUST00483,PROD0096,4,32150.75,2025-01-12,2025-01-13,Delivered
ORD001290,CUST00149,PROD0002,4,2472.29,2026-06-15,2026-06-17,Delivered
ORD001661,CUST00256,PROD0063,4,869.54,2025-06-13,,Cancelled
ORD005108,CUST00155,PROD0093,4,513.19,2025-07-14,2025-07-19,Delivered
ORD003839,CUST00172,PROD0076,3,32834.68,2026-06-13,2026-06-19,Delivered
ORD002170,CUST00731,PROD0112,1,1969.23,2026-06-16,2026-06-28,Delivered
ORD005555,CUST00577,PROD0139,1,4171.69,2025-06-12,2025-06-22,Delivered
ORD002169,CUST00380,PROD0011,3,1483.6,2025-01-22,2025-01-30,Delivered
ORD001991,CUST00291,PROD0057,4,1462.31,2025-06-19,2025-06-21,Delivered
ORD005188,CUST00687,PROD0035,1,4733.42,2025-02-02,,Returned
ORD003689,CUST00482,PROD0013,1,39659.48,2025-11-08,2025-11-14,Delivered
ORD005568,CUST00284,PROD0144,2,4806.1,2025-09-19,,Returned
ORD003294,CUST00045,PROD0002,1,2472.29,2026-03-28,2026-04-04,Delivered
ORD001451,CUST00383,PROD0046,3,51.86,2025-04-15,,Cancelled
ORD002023,CUST00352,PROD0052,2,1448.8,2026-03-04,2026-03-15,Delivered
ORD002177,CUST00358,PROD0136,4,18573.07,2025-07-18,,Shipped
ORD001457,CUST00012,PROD0021,5,156.01,2025-08-08,,Shipped
ORD004157,CUST00417,PROD0045,5,1228.68,2025-04-26,,Cancelled
ORD000865,CUST00463,PROD0115,3,55563.32,2025-01-06,2025-01-12,Delivered
ORD005880,CUST00275,PROD0032,5,1176.78,2026-03-18,,Returned
ORD001797,CUST00579,PROD0048,1,56173.09,2025-04-04,,Cancelled
ORD002970,CUST00694,PROD0105,1,32176.55,2025-02-25,2025-03-06,Delivered
ORD005052,CUST00411,PROD0052,3,1448.8,2026-01-06,2026-01-16,Delivered
ORD002466,CUST00098,PROD0133,5,1400.65,2025-02-20,2025-02-23,Delivered
ORD004756,CUST00745,PROD0042,5,915.41,2026-01-10,,Returned
ORD002211,CUST00073,PROD0018,3,18955.94,2025-01-24,,Shipped
ORD001742,CUST00045,PROD0102,3,133.37,2026-07-04,,Shipped
ORD001635,CUST00491,PROD0009,2,390.58,2026-02-22,,Cancelled
ORD001414,CUST00681,PROD0067,1,4271.55,2025-10-02,2025-10-08,Delivered
ORD001324,CUST00197,PROD0080,4,4686.49,2025-02-28,2025-03-10,Delivered
ORD002794,CUST00213,PROD0147,3,4832.5,2026-02-20,2026-03-01,Delivered
ORD005836,CUST00059,PROD0094,1,1211.97,2026-05-10,,Returned
ORD004845,CUST00797,PROD0100,2,7797.29,2026-04-24,2026-05-02,Delivered
ORD002659,CUST00156,PROD0035,1,4733.42,2025-06-03,2025-06-07,Delivered
ORD003369,CUST00627,PROD0044,5,1423.72,2025-09-14,2025-09-25,Delivered
ORD002144,CUST00257,PROD0065,1,9361.22,2026-04-19,,Cancelled
ORD001535,CUST00292,PROD0104,1,1042.65,2025-03-22,,Returned
ORD005232,CUST00081,PROD0024,4,1123.83,2025-03-03,2025-03-06,Delivered
ORD005854,CUST00115,PROD0111,4,42616.44,2026-03-09,2026-03-18,Delivered
ORD000830,CUST00742,PROD0063,5,869.54,2026-03-31,,Processing
ORD004705,CUST00264,PROD0043,1,2444.21,2026-06-07,,Cancelled
ORD003026,CUST00452,PROD0109,5,854.47,2025-03-18,,Processing
ORD003664,CUST00583,PROD0002,5,2472.29,2026-04-29,2026-05-10,Delivered
ORD000303,CUST00026,PROD0141,5,22625.81,2025-02-23,,Cancelled
ORD000441,CUST00539,PROD0004,3,2001.32,2026-02-27,2026-03-03,Delivered
ORD003479,CUST00739,PROD0092,2,1419.85,2026-03-24,,Returned
ORD005739,CUST00581,PROD0057,2,1462.31,2025-05-05,2025-05-10,Delivered
ORD003345,CUST00244,PROD0084,5,317.91,2026-03-15,,Shipped
ORD003430,CUST00797,PROD0039,4,5112.85,2025-12-23,,Cancelled
ORD000108,CUST00305,PROD0034,3,2546.45,2025-07-01,2025-07-02,Delivered
ORD000052,CUST00585,PROD0023,0,11903.15,2025-05-24,,Cancelled
ORD004642,CUST00357,PROD0122,3,993.76,2025-06-22,2025-06-23,Delivered
ORD003423,CUST00439,PROD0092,5,1419.85,2025-10-18,2025-10-29,Delivered
ORD003955,CUST00042,PROD0067,4,4271.55,2025-07-13,2025-07-25,Delivered
ORD000446,CUST00373,PROD0011,5,1483.6,2026-02-01,2026-02-05,Delivered
ORD002905,CUST00665,PROD0062,5,25032.52,2025-03-19,,Returned
ORD004230,CUST00008,PROD0144,4,4806.1,2026-05-28,,Cancelled
ORD001792,CUST00573,PROD0050,4,3898.39,2025-10-16,2025-10-24,Delivered
ORD000827,CUST00275,PROD0072,1,263.08,2025-06-19,,Shipped
ORD003138,CUST00653,PROD0119,4,2603.43,2026-02-02,,Processing
ORD003249,CUST00063,PROD0094,2,1211.97,2025-04-30,2025-05-11,Delivered
ORD003596,CUST00509,PROD0110,3,1192.79,2025-03-01,2025-03-12,Delivered
ORD001883,CUST00145,PROD0066,5,4931.77,2025-06-18,,Processing
ORD004180,CUST00109,PROD0073,5,34399.58,2025-06-18,,Returned
ORD003989,CUST00158,PROD0072,4,263.08,2025-10-11,2025-10-21,Delivered
ORD002451,CUST00208,PROD0059,3,685.94,2025-08-24,2025-08-25,Delivered
ORD000800,CUST00492,PROD0022,3,459.17,2025-11-19,2025-11-26,Delivered
ORD005208,CUST00527,PROD0040,2,2990.7,2025-05-07,,Processing
ORD005266,CUST00250,PROD0133,4,1400.65,2025-12-26,,Returned
ORD000772,CUST00775,PROD0093,4,513.19,2025-11-06,,Delivered
ORD005063,CUST00691,PROD0148,1,985.06,2025-06-02,,Returned
ORD003741,CUST00612,PROD0079,3,2916.61,2025-03-03,2025-03-13,Delivered
ORD004215,CUST00432,PROD0006,5,812.36,2026-07-06,2026-07-18,Delivered
ORD000320,CUST00632,PROD0147,3,4832.5,2025-07-07,,Returned
ORD002423,CUST00169,PROD0126,4,8384.51,2025-12-15,2025-12-25,Delivered
ORD000808,CUST00449,PROD0078,4,12507.55,2026-06-02,2026-06-08,Delivered
ORD002550,CUST00292,PROD0034,4,2546.45,2025-07-08,2025-07-16,Delivered
ORD001294,CUST00184,PROD0002,4,2472.29,2025-07-25,2025-07-26,Delivered
ORD005612,CUST00161,PROD0098,2,648.17,2025-11-29,2025-12-05,Delivered
ORD003522,CUST00557,PROD0137,4,1360.59,2025-11-03,2025-11-11,Delivered
ORD002715,CUST00361,PROD0094,1,1211.97,2026-03-25,2026-04-02,Delivered
ORD005931,CUST00640,PROD0053,4,379.38,2025-08-31,,Cancelled
ORD003730,CUST00041,PROD0101,5,782.0,2026-01-12,,Returned
ORD005493,CUST00048,PROD0068,5,1375.21,2025-09-29,,Processing
ORD005304,CUST00223,PROD0062,5,25032.52,2026-04-15,2026-04-17,Delivered
ORD001450,CUST00054,PROD0144,5,4806.1,2025-07-27,2025-07-29,Delivered
ORD000329,CUST00231,PROD0048,5,56173.09,2025-09-27,,Shipped
ORD003959,CUST00699,PROD0023,2,11903.15,2025-09-13,,Processing
ORD000662,CUST00268,PROD0114,2,1292.66,2026-07-22,,Shipped
ORD005290,CUST00682,PROD0057,2,1462.31,2026-04-26,,Processing
ORD005705,CUST00649,PROD0032,5,1176.78,2025-06-08,,Shipped
ORD000890,CUST00128,PROD0068,1,1375.21,2025-01-22,,Cancelled
ORD002622,CUST00203,PROD0116,2,8033.73,2026-03-17,,Processing
ORD004424,CUST00637,PROD0101,3,782.0,2025-07-20,,Returned
ORD000379,CUST00166,PROD0120,3,418.7,2026-07-22,2026-07-31,Delivered
ORD000477,CUST00595,PROD0017,2,4701.06,2025-10-15,,Processing
ORD004415,CUST00308,PROD0146,1,9127.13,2026-04-19,,Cancelled
ORD000091,CUST00206,PROD0141,2,22625.81,2025-04-07,2025-04-10,Delivered
ORD002838,CUST00218,PROD0047,4,26286.3,2025-02-08,,Returned
ORD003391,CUST00420,PROD0127,5,919.23,2025-03-01,,Shipped
ORD005270,CUST00757,PROD0057,1,1462.31,2025-02-18,,Cancelled
ORD003196,CUST00684,PROD0117,1,430.76,2025-06-29,2025-07-10,Delivered
ORD004883,CUST00121,PROD0135,5,7336.91,2026-02-12,2026-02-23,Delivered
ORD004604,CUST00351,PROD0008,4,545.71,2025-04-21,2025-04-22,Delivered
ORD001980,CUST00430,PROD0111,1,42616.44,2025-10-29,,Returned
ORD003916,CUST00721,PROD0074,2,2124.57,2025-10-20,,Processing
ORD001166,CUST00115,PROD0097,2,166.92,2026-02-13,2026-02-20,Delivered
ORD000973,CUST00296,PROD0015,4,2263.06,2026-03-11,,Delivered
ORD002893,CUST00690,PROD0131,4,6853.95,2025-10-04,,Processing
ORD000364,CUST00060,PROD0108,3,4953.1,2026-05-26,,Returned
ORD004582,CUST00046,PROD0052,2,1448.8,2026-03-19,,Returned
ORD001334,CUST00330,PROD0061,2,1083.6,2025-04-05,2025-04-09,Delivered
ORD003405,CUST00599,PROD0011,3,1483.6,2026-03-27,,Processing
ORD005064,CUST00578,PROD0148,1,985.06,2026-03-07,2026-03-11,Delivered
ORD003951,CUST00788,PROD0020,2,4298.98,2026-07-22,,Processing
ORD004320,CUST00169,PROD0144,1,4806.1,2026-05-05,,Processing
ORD000333,CUST00225,PROD0143,4,1730.89,2026-01-26,2026-02-07,Delivered
ORD005241,CUST00118,PROD0028,4,302.64,2025-10-22,2025-10-30,Delivered
ORD005193,CUST00579,PROD0134,4,3036.32,2025-09-21,2025-09-28,Delivered
ORD002189,CUST00686,PROD0006,5,812.36,2026-04-30,,Cancelled
ORD004287,CUST00023,PROD0001,3,2002.86,2025-11-16,2025-11-25,Delivered
ORD002841,CUST00190,PROD0048,3,56173.09,2025-03-06,2025-03-08,Delivered
ORD005362,CUST00625,PROD0114,3,1292.66,2026-05-03,,Processing
ORD001356,CUST00343,PROD0113,1,974.15,2026-04-23,,Processing
ORD003853,CUST00569,PROD0017,1,4701.06,2025-07-31,,Returned
ORD001037,CUST00352,PROD0033,5,5639.02,2026-03-09,,Shipped
ORD001506,CUST00079,PROD0087,4,13732.01,2025-07-04,2025-07-09,Delivered
ORD003884,CUST00150,PROD0088,3,34407.7,2025-05-20,,Returned
ORD004082,CUST00764,PROD0139,1,4171.69,2025-08-10,,Cancelled
ORD004759,CUST00611,PROD0035,1,4733.42,2026-07-31,2026-08-11,Delivered
ORD002043,CUST00078,PROD0065,1,9361.22,2025-03-30,2025-04-02,Delivered
ORD000068,CUST00779,PROD0135,1,7336.91,2025-09-27,2025-10-05,Delivered
ORD000629,CUST00772,PROD0135,3,7336.91,2025-03-09,,Cancelled
ORD005223,CUST00667,PROD0116,2,8033.73,2026-01-05,,Shipped
ORD001212,CUST00757,PROD0050,5,3898.39,2025-01-31,2025-02-09,Delivered
ORD002419,CUST00012,PROD0149,3,5764.99,2025-07-03,,Shipped
ORD003834,CUST00338,PROD0054,1,1632.64,2026-05-27,,Cancelled
ORD002878,CUST00089,PROD0064,1,3664.82,2025-12-09,,Cancelled
ORD002158,CUST00136,PROD0142,5,1821.04,2025-01-09,2025-01-13,Delivered
ORD003024,CUST00798,PROD0138,2,3519.99,2025-05-21,,Shipped
ORD002322,CUST00033,PROD0039,2,5112.85,2025-04-29,2025-05-01,Delivered
ORD004167,CUST00673,PROD0102,1,133.37,2026-05-08,,Processing
ORD004527,CUST00226,PROD0060,3,7402.46,2026-03-20,,Shipped
ORD005748,CUST00672,PROD0044,4,1423.72,2025-09-14,,Cancelled
ORD004301,CUST00209,PROD0103,4,11738.74,2025-11-04,,Cancelled
ORD003404,CUST00160,PROD0056,1,861.22,2025-11-27,,Processing
ORD003476,CUST00401,PROD0056,3,861.22,2025-07-10,,Cancelled
ORD001360,CUST00064,PROD0013,2,39659.48,2025-04-28,2025-05-01,Delivered
ORD001057,CUST00386,PROD0135,2,7336.91,2025-06-29,,Processing
ORD003736,CUST00531,PROD0112,4,1969.23,2025-11-03,,Processing
ORD000876,CUST00702,PROD0147,2,4832.5,2026-06-06,,Processing
ORD005796,CUST00176,PROD0002,1,2472.29,2025-10-06,,Returned
ORD001726,CUST00009,PROD0110,4,1192.79,2026-03-22,,Delivered
ORD000374,CUST00317,PROD0016,1,59834.55,2025-12-31,2026-01-12,Delivered
ORD003283,CUST00159,PROD0127,3,919.23,2025-11-26,,Shipped
ORD002443,CUST00041,PROD0095,3,6063.96,2026-04-24,2026-04-28,Delivered
ORD004714,CUST00767,PROD0059,5,685.94,2025-09-21,,Processing
ORD002740,CUST00569,PROD0149,3,5764.99,2025-01-13,,Returned
ORD004154,CUST00767,PROD0054,5,1632.64,2025-05-15,,Returned
ORD001453,CUST00390,PROD0044,1,1423.72,2025-08-26,2025-09-05,Delivered
ORD002284,CUST00138,PROD0134,2,3036.32,2026-03-12,2026-03-23,Delivered
ORD003444,CUST00369,PROD0113,4,974.15,2025-09-27,,Shipped
ORD001703,CUST00097,PROD0035,4,4733.42,2025-08-09,,Shipped
ORD005189,CUST00250,PROD0036,1,559.64,2025-10-11,,Shipped
ORD005005,CUST00433,PROD0029,3,901.03,2025-08-09,2025-08-10,Delivered
ORD005289,CUST00646,PROD0101,5,782.0,2025-07-02,2025-07-03,Delivered
ORD002532,CUST00243,PROD0092,1,1419.85,2025-01-11,,Cancelled
ORD000507,CUST00486,PROD0075,4,209.7,2026-04-03,2026-04-14,Delivered
ORD004948,CUST00694,PROD0034,2,2546.45,2025-12-16,,Returned
ORD000361,CUST00563,PROD0070,5,10505.06,2026-05-19,,Processing
ORD003109,CUST00345,PROD0083,5,385.32,2025-04-23,2025-05-05,Delivered
ORD001682,CUST00785,PROD0083,4,385.32,2025-12-23,,Returned
ORD005127,CUST00710,PROD0073,4,34399.58,2025-05-21,,Shipped
ORD000881,CUST00494,PROD0014,4,1289.47,2025-12-19,2025-12-30,Delivered
ORD001934,CUST00170,PROD0032,4,1176.78,2026-07-18,2026-07-20,Delivered
ORD004066,CUST00112,PROD0070,2,10505.06,2025-02-18,,Returned
ORD002227,CUST00248,PROD0140,3,899.29,2026-02-23,,Processing
ORD005428,CUST00606,PROD0002,5,2472.29,2026-07-21,2026-07-24,Delivered
ORD002314,CUST00159,PROD0054,3,1632.64,2026-06-11,2026-06-15,Delivered
ORD000619,CUST00311,PROD0075,5,209.7,2025-05-31,,Returned
ORD001817,CUST00612,PROD0128,4,3825.7,2026-03-22,,Returned
ORD000582,CUST00117,PROD0019,4,4410.8,2026-05-12,,Cancelled
ORD003070,CUST00516,PROD0047,3,26286.3,2025-10-14,2025-10-16,Delivered
ORD002406,CUST00517,PROD0038,1,8563.39,2025-10-06,,Returned
ORD001600,CUST00312,PROD0125,2,11796.3,2025-10-14,,Cancelled
ORD003897,CUST00457,PROD0121,5,751.76,2025-06-21,,Returned
ORD004713,CUST00243,PROD0103,2,11738.74,2026-03-29,2026-04-08,Delivered
ORD000855,CUST00276,PROD0092,2,1419.85,2025-04-03,,Shipped
ORD000210,CUST00570,PROD0128,4,3825.7,2025-11-20,,Returned
ORD003086,CUST00347,PROD0053,2,379.38,2025-01-07,2025-01-13,Delivered
ORD002296,CUST00429,PROD0035,4,4733.42,2025-06-08,2025-06-14,Delivered
ORD000907,CUST00720,PROD0020,3,4298.98,2025-03-26,2025-03-31,Delivered
ORD004518,CUST00564,PROD0008,4,545.71,2025-12-10,,Shipped
ORD000795,CUST00637,PROD0032,2,1176.78,2026-03-26,2026-03-30,Delivered
ORD005971,CUST00052,PROD0082,1,503.97,2025-09-16,,Delivered
ORD003773,CUST00216,PROD0112,5,1969.23,2026-01-17,2026-01-18,Delivered
ORD005634,CUST00260,PROD0068,5,1375.21,2025-10-31,,Shipped
ORD001688,CUST00623,PROD0144,5,4806.1,2025-07-02,2025-07-06,Delivered
ORD003298,CUST00543,PROD0114,5,1292.66,2025-09-29,,Cancelled
ORD002508,CUST00081,PROD0009,4,390.58,2025-03-14,,Processing
ORD000181,CUST00191,PROD0017,1,4701.06,2025-11-02,,Returned
ORD004694,CUST00308,PROD0138,5,3519.99,2025-08-04,,Shipped
ORD000852,CUST00484,PROD0114,1,1292.66,2025-12-28,,Processing
ORD004788,CUST00376,PROD0033,3,5639.02,2026-02-14,,Cancelled
ORD005520,CUST00501,PROD0070,4,10505.06,2025-11-28,,Cancelled
ORD003567,CUST00658,PROD0006,5,812.36,2025-10-15,,Returned
ORD005286,CUST00124,PROD0111,3,42616.44,2025-12-31,2026-01-05,Delivered
ORD005923,CUST00745,PROD0106,5,3327.3,2026-05-25,,Returned
ORD001069,CUST00004,PROD0036,3,559.64,2026-03-21,,Processing
ORD004209,CUST00470,PROD0147,2,4832.5,2025-07-21,2025-08-01,Delivered
ORD004839,CUST00568,PROD0110,3,1192.79,2025-08-09,2025-08-13,Delivered
ORD003533,CUST00514,PROD0146,5,9127.13,2025-08-15,2025-08-21,Delivered
ORD000900,CUST00311,PROD0069,5,58378.98,2026-02-15,2026-02-19,Delivered
ORD004822,CUST00421,PROD0123,1,21424.68,2025-05-06,2025-05-10,Delivered
ORD003442,CUST00508,PROD0033,4,5639.02,2025-08-12,,Processing
ORD002489,CUST00604,PROD0092,4,1419.85,2026-06-19,,Delivered
ORD001857,CUST00452,PROD0053,2,379.38,2025-11-02,,Shipped
ORD000606,CUST00578,PROD0038,4,8563.39,2025-06-04,2025-06-09,Delivered
ORD001348,CUST00085,PROD0068,5,1375.21,2025-08-10,,Processing
ORD002403,CUST00697,PROD0009,2,390.58,2025-10-24,2025-11-03,Delivered
ORD002716,CUST00245,PROD0081,2,4820.76,2025-02-28,,Shipped
ORD005085,CUST00232,PROD0039,1,5112.85,2025-01-02,2025-01-11,Delivered
ORD005291,CUST00660,PROD0128,1,3825.7,2025-05-25,,Cancelled
ORD001610,CUST00243,PROD0112,1,1969.23,2026-06-01,,Returned
ORD003015,CUST00564,PROD0129,1,17176.36,2025-01-16,,Shipped
ORD003207,CUST00793,PROD0140,2,899.29,2025-05-02,,Returned
ORD000838,CUST00111,PROD0099,1,14295.1,2025-10-03,,Processing
ORD005874,CUST00360,PROD0066,1,4931.77,2026-06-30,,Processing
ORD000163,CUST00691,PROD0084,3,317.91,2025-09-25,,Shipped
ORD005328,CUST00447,PROD0146,2,9127.13,2025-09-05,2025-09-07,Delivered
ORD002084,CUST00194,PROD0070,2,10505.06,2026-05-07,,Returned
ORD003125,CUST00119,PROD0050,2,3898.39,2025-03-10,,Shipped
ORD000753,CUST00251,PROD0015,1,2263.06,2026-07-15,,Cancelled
ORD002833,CUST00285,PROD0113,5,974.15,2025-10-30,,Returned
ORD001622,CUST00316,PROD0032,4,1176.78,2025-01-27,,Delivered
ORD004231,CUST00222,PROD0115,4,55563.32,2025-03-21,2025-04-01,Delivered
ORD000857,CUST00497,PROD0054,1,1632.64,2025-07-20,,Cancelled
ORD005864,CUST00612,PROD0145,3,2463.88,2025-07-14,,Delivered
ORD002593,CUST00314,PROD0023,3,11903.15,2025-05-31,2025-06-07,Delivered
ORD001961,CUST00294,PROD0014,5,1289.47,2025-06-30,,Returned
ORD005801,CUST00152,PROD0125,5,11796.3,2025-06-02,2025-06-13,Delivered
ORD004671,CUST00153,PROD0009,5,390.58,2026-06-12,,Shipped
ORD000004,CUST00241,PROD0150,4,2716.88,2026-07-02,,Cancelled
ORD002666,CUST00387,PROD0080,2,4686.49,2025-02-01,,Processing
ORD005255,CUST00154,PROD0056,4,861.22,2025-03-11,,Processing
ORD001376,CUST00662,PROD0150,2,2716.88,2025-09-24,,Processing
ORD004890,CUST00632,PROD0046,3,51.86,2025-01-31,2025-02-01,Delivered
ORD003231,CUST00699,PROD0137,2,1360.59,2025-01-05,,Returned
ORD002405,CUST00759,PROD0147,5,4832.5,2025-02-12,2025-02-19,Delivered
ORD001285,CUST00683,PROD0025,2,4203.28,2026-06-24,,Processing
ORD000715,CUST00792,PROD0003,4,14338.6,2025-09-19,2025-09-23,Delivered
ORD003584,CUST00756,PROD0032,2,1176.78,2025-06-10,2025-06-15,Delivered
ORD005049,CUST00671,PROD0022,3,459.17,2026-04-21,,Cancelled
ORD005259,CUST00144,PROD0027,2,331.1,2026-05-03,,Shipped
ORD001325,CUST00189,PROD0008,1,545.71,2025-12-13,,Shipped
ORD001712,CUST00033,PROD0021,3,156.01,2026-04-08,,Shipped
ORD002797,CUST00416,PROD0103,5,11738.74,2026-07-04,2026-07-11,Delivered
ORD003306,CUST00689,PROD0123,4,21424.68,2025-04-01,,Shipped
ORD002361,CUST00767,PROD0109,1,854.47,2025-11-15,2025-11-17,Delivered
ORD003609,CUST00610,PROD0138,3,3519.99,2025-04-16,2025-04-27,Delivered
ORD002885,CUST00102,PROD0009,1,390.58,2026-04-18,2026-04-24,Delivered
ORD004239,CUST00241,PROD0046,5,51.86,2025-02-05,,Returned
ORD005445,CUST00021,PROD0056,2,861.22,2026-01-31,2026-02-02,Delivered
ORD001454,CUST00629,PROD0122,1,993.76,2025-11-28,2025-12-01,Delivered
ORD004784,CUST00499,PROD0135,4,7336.91,2025-05-07,,Shipped
ORD002570,CUST00774,PROD0080,1,4686.49,2025-04-09,2025-04-12,Delivered
ORD000124,CUST00247,PROD0014,1,1289.47,2025-12-06,2025-12-13,Delivered
ORD002357,CUST00358,PROD0086,2,1450.41,2025-07-25,,Cancelled
ORD003975,CUST00140,PROD0013,2,39659.48,2025-06-11,2025-06-12,Delivered
ORD005382,CUST00031,PROD0036,3,559.64,2026-06-11,,Returned
ORD003539,CUST00061,PROD0071,1,632.25,2025-08-16,,Cancelled
ORD005765,CUST00618,PROD0034,5,2546.45,2025-10-16,,Shipped
ORD002298,CUST00217,PROD0141,2,22625.81,2026-03-27,,Returned
ORD001516,CUST00267,PROD0095,3,6063.96,2026-03-12,,Shipped
ORD001433,CUST00335,PROD0134,5,3036.32,2025-08-27,,Returned
ORD002819,CUST00658,PROD0076,4,32834.68,2025-01-31,,Returned
ORD005038,CUST00664,PROD0133,5,1400.65,2025-09-21,2025-09-28,Delivered
ORD002266,CUST00554,PROD0061,3,1083.6,2025-02-08,,Processing
ORD000649,CUST00116,PROD0079,2,2916.61,2025-08-03,2025-08-10,Delivered
ORD000293,CUST00679,PROD0012,5,4952.6,2026-03-16,,Returned
ORD003004,CUST00133,PROD0091,5,1751.39,2025-02-22,,Shipped
ORD000050,CUST00619,PROD0035,2,4733.42,2025-03-12,2025-03-22,Delivered
ORD005914,CUST00590,PROD0030,4,429.82,2025-05-08,,Returned
ORD004406,CUST00546,PROD0139,5,4171.69,2025-12-28,,Processing
ORD003323,CUST00264,PROD0097,1,166.92,2025-12-10,,Processing
ORD004248,CUST00747,PROD0022,4,459.17,2025-11-08,,Cancelled
ORD003983,CUST00062,PROD0149,1,5764.99,2025-09-21,,Processing
ORD000034,CUST00463,PROD0072,5,263.08,2026-07-06,,Processing
ORD003051,CUST00163,PROD0060,2,7402.46,2025-02-28,,Processing
ORD000884,CUST00639,PROD0027,4,331.1,2025-02-13,2025-02-14,Delivered
ORD005415,CUST00119,PROD0107,4,328.16,2025-04-18,,Processing
ORD003639,CUST00124,PROD0122,3,993.76,2026-06-28,2026-07-07,Delivered
ORD004712,CUST00223,PROD0044,2,1423.72,2025-04-16,,Processing
ORD002821,CUST00369,PROD0084,3,317.91,2025-08-17,,Cancelled
ORD004163,CUST00533,PROD0070,1,10505.06,2026-02-12,,Returned
ORD004532,CUST00113,PROD0012,2,4952.6,2025-03-23,2025-04-02,Delivered
ORD001452,CUST00770,PROD0148,5,985.06,2025-10-11,,Returned
ORD004861,CUST00118,PROD0135,4,7336.91,2025-04-10,,Shipped
ORD005699,CUST00012,PROD0035,4,4733.42,2025-07-16,2025-07-27,Delivered
ORD000866,CUST00674,PROD0007,2,40685.29,2026-03-10,2026-03-14,Delivered
ORD003041,CUST00189,PROD0124,5,2908.87,2025-08-24,2025-08-28,Delivered
